MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;UNE;AZUL;VALOR UNIONISTA;CABAL;TODOS;VAMOS;PHG;PR;PIN;ELEFANTE;VICTORIA;SEMILLA;FCN-NACION;PPN;UR;URNG-MAIZ WINAQ;CREO;BIEN;VIVA;MI FAMILIA;CAMBIO;VOS;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PAPELETAS-RECIBIDAS;PAPELETAS-NO-USADAS;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
6978;El Progreso;4;San Cristóbal Acasaguastlán;4;764;380;63;1;11;9;1;69;0;0;0;0;3;8;2;1;1;3;0;4;7;1;0;2;186;45;65;296;0;296;--;380;84;296;186;296;296;Algún campo sin dato;1;1b7f42713b07a1e0cfaaee9ab4dd377fcab74dbd0616ed6559a1cff0d95beaa2;25/06/23 21:25;ESCANER
6979;El Progreso;4;San Cristóbal Acasaguastlán;4;764;380;50;2;12;9;0;69;0;1;1;0;1;12;0;0;1;0;0;3;13;3;1;6;184;58;38;280;0;280;--;390;110;280;184;280;280;Algún campo sin dato;1;54454ee435a6957cbb3083b066f96282816a626c2252c3fe2b1b36b4722c462b;25/06/23 21:19;ESCANER
6980;El Progreso;4;San Cristóbal Acasaguastlán;4;764;380;29;0;3;5;1;88;0;0;0;0;3;12;1;2;1;1;4;8;17;1;0;5;181;76;38;295;20;315;--;380;65;315;181;295;315;Algún campo sin dato;1;1888beaba6d5c0a3e13f8bce695b1defcfdcff41f380c116084129883a4bdc3b;25/06/23 21:58;ESCANER
6981;El Progreso;4;San Cristóbal Acasaguastlán;4;764;380;33;1;17;8;0;59;0;2;0;1;1;10;2;0;2;1;0;4;20;2;0;4;167;48;29;244;20;264;--;381;117;264;167;244;264;Algún campo sin dato;1;8c82e2e3c263db644b2c560b9f2c74e6d4c5bda5ae73b7f29511b3638d1bbec2;25/06/23 21:32;ESCANER
6982;El Progreso;4;San Cristóbal Acasaguastlán;4;764;380;34;1;13;9;0;55;0;0;0;1;4;12;1;0;1;1;0;4;19;2;0;6;163;67;26;256;0;256;--;385;129;256;163;256;256;Algún campo sin dato;1;38a408de21f4e54da8a3baca565e9847f80a4c28d235b296d2b4e87fe8599471;25/06/23 20:44;ESCANER
6983;El Progreso;4;San Cristóbal Acasaguastlán;4;765;380;34;0;8;11;1;60;0;0;0;1;2;27;0;1;1;1;1;4;13;2;1;1;169;54;29;252;0;252;--;381;129;252;169;252;252;Algún campo sin dato;1;f630619fb12832b9f6d0f92f2e22334f7bfd0a818f903cf5f2ada1389d23708d;25/06/23 21:27;ESCANER
6984;El Progreso;4;San Cristóbal Acasaguastlán;4;765;273;32;1;5;7;0;49;0;1;0;0;2;23;2;0;0;0;3;4;11;0;0;1;141;12;17;170;27;197;--;276;79;197;141;170;197;Algún campo sin dato;1;d138ad224ff86ea2aea904bd1b8099cec9fc80a617b7cc472309bd0fbf9ad46b;25/06/23 20:40;ESCANER
6985;El Progreso;4;San Cristóbal Acasaguastlán;4;765;272;25;0;2;7;0;48;0;0;0;0;0;20;1;0;0;0;0;2;8;0;0;3;116;38;17;171;0;171;--;272;101;171;116;171;171;Algún campo sin dato;1;b78b8a1f7cb93f4fc7ad3c72655887cfe190f2f2ae67b0ffed1b9048ae405ce1;25/06/23 20:01;ESCANER
6986;El Progreso;4;San Cristóbal Acasaguastlán;4;766;281;3;0;7;6;0;10;0;0;0;0;0;5;0;1;0;0;0;1;2;0;1;2;38;12;5;55;0;55;--;285;230;285;38;55;55;Algún campo sin dato;1;baaa2b809c96116c4c15104a9953f195af73dd0fe28c769fb2a1c31284ad3bb0;25/06/23 21:00;ESCANER
6987;El Progreso;4;El Jícaro;5;767;400;41;3;11;5;1;58;1;1;0;0;3;12;0;0;1;1;1;4;17;1;0;7;106;62;33;201;0;201;--;397;138;262;168;263;263;Sumas Asentadas sin cuadrar;1;67765d1176d25b0e05f9beafff12658a6a9a2f2a9d7b525aa6b0a466b11c583c;25/06/23 20:59;ESCANER
6988;El Progreso;4;El Jícaro;5;767;400;30;7;10;4;--;56;--;--;--;1;3;14;--;1;3;1;--;4;22;--;--;4;160;74;22;256;0;256;--;400;144;256;160;256;256;Algún campo sin dato;1;ea1ff0b89d10cdd646a7c8ff5eedbeaede12288863136b68e8bac950b81f61e7;25/06/23 20:56;ESCANER
6989;El Progreso;4;El Jícaro;5;767;400;39;7;6;1;--;69;--;1;1;--;2;6;--;--;3;--;2;7;17;--;--;3;164;78;23;265;--;265;--;400;135;265;164;265;265;Algún campo sin dato;1;51f602a606d847b7b8487d38a182f9ac8bd02905f031fdfbd82fcad3f1d7f3d7;25/06/23 23:02;ESCANER
6990;El Progreso;4;El Jícaro;5;768;400;39;7;14;6;2;70;--;--;--;--;2;7;1;--;1;1;1;5;23;1;--;2;182;69;28;279;--;279;--;400;121;279;182;279;279;Algún campo sin dato;1;88d5716adebb3ed24ea015b886758c097461827b023526f226cedad0d4f369df;25/06/23 22:02;ESCANER
6991;El Progreso;4;El Jícaro;5;768;400;45;14;9;2;0;58;0;0;1;0;3;10;0;2;2;2;2;3;16;2;1;2;174;69;34;277;0;277;--;400;123;277;174;277;277;Algún campo sin dato;1;8d1932f378c47acbea4c40a5d7fd6c83c37f44f5543f232f1f8db3544e5f3929;25/06/23 21:06;ESCANER
6992;El Progreso;4;El Jícaro;5;768;400;33;10;8;2;2;63;0;3;0;0;3;10;1;2;0;1;0;3;22;3;0;4;170;66;37;273;0;273;--;400;127;273;170;273;273;Algún campo sin dato;1;c81b09ca835930f5d16f5b1f2a28389257edbdab4894347b5aadeb792a62cc01;25/06/23 22:27;ESCANER
6993;El Progreso;4;El Jícaro;5;768;400;41;13;7;3;3;78;0;3;0;0;3;19;0;1;0;4;2;3;15;3;0;2;200;63;42;305;0;305;--;400;95;305;200;305;305;Algún campo sin dato;1;b0234c7adfbe33745f8dc311a94ab042c128a0a15b54b0c9aa42d6599a7711be;25/06/23 22:41;ESCANER
6994;El Progreso;4;El Jícaro;5;768;400;25;11;18;9;0;68;1;2;0;0;3;15;0;0;1;0;0;3;13;6;0;6;181;70;23;274;0;274;--;400;126;274;181;274;274;Algún campo sin dato;1;f96c6b63a84148e17036b547f1b76f39198364f1a3614a68e5d6ae45c22aa18a;25/06/23 23:08;ESCANER
6995;El Progreso;4;El Jícaro;5;769;400;42;2;12;6;0;71;0;3;0;0;3;14;0;0;2;3;0;8;23;0;0;4;193;57;13;263;0;263;--;400;137;263;193;263;263;Algún campo sin dato;1;fea04c3debdd4c0d808e9931cbc8d96864dec1f742ef3e61e09abe14fa657f82;25/06/23 22:34;ESCANER
6996;El Progreso;4;El Jícaro;5;769;400;37;5;10;7;0;72;0;0;0;0;4;12;2;1;1;1;0;6;17;1;1;9;187;49;20;256;0;256;--;400;144;256;186;255;255;Sumas Asentadas sin cuadrar;1;ff8313a86dc360cb4b6096bf632196c88ba1449b5d4e5e82c6924444107cce42;25/06/23 21:36;ESCANER
6997;El Progreso;4;El Jícaro;5;770;400;37;8;7;6;0;55;0;1;0;0;0;15;0;2;0;1;1;6;12;2;0;8;161;62;18;241;0;241;--;400;159;241;161;241;241;Algún campo sin dato;1;618fb577a72a44f0af09eaedeaa03cba64ff96460a139671914cbccb66f80e95;25/06/23 22:11;ESCANER
6998;El Progreso;4;El Jícaro;5;770;400;26;8;12;5;1;74;0;1;0;0;2;11;0;1;2;3;0;12;14;1;0;13;186;57;14;257;0;257;--;400;143;257;186;257;257;Algún campo sin dato;1;9b37708b9b5d8678847912bfe0a5c64dc1afab731e652ffa8efaec1b68ded306;25/06/23 21:38;ESCANER
6999;El Progreso;4;El Jícaro;5;770;400;38;4;12;2;--;62;--;1;1;1;1;12;1;--;2;--;--;6;20;--;--;8;171;65;15;251;--;--;--;400;149;--;171;251;251;Algún campo sin dato;1;e17f92391fb36fd29dbb72e576ed13b2c36c9856463848dffc6fb8bed1c7dac0;25/06/23 21:11;ESCANER
7000;El Progreso;4;El Jícaro;5;770;400;35;4;6;7;1;82;0;0;0;0;2;31;0;3;0;0;1;7;14;1;0;2;196;51;8;255;0;255;--;397;142;255;196;255;255;Algún campo sin dato;1;472e7ec535b8ee25ba6d8fcd6d0e27bc64bc0f9d7d08842348e9da5f9ae6bb30;25/06/23 21:37;ESCANER
7001;El Progreso;4;El Jícaro;5;771;400;27;4;5;5;0;78;0;1;0;0;2;38;0;0;0;3;0;6;16;0;0;3;188;70;7;265;0;265;--;400;135;265;188;265;265;Algún campo sin dato;1;1349991fae7625a6eaa88c133e365eff4b5232ad4760715b9f9ce52454787c7f;25/06/23 21:04;ESCANER
7002;El Progreso;4;El Jícaro;5;771;400;22;15;5;8;0;68;0;0;0;0;1;33;2;2;0;2;2;5;21;1;0;5;192;46;20;258;0;258;--;399;141;258;192;258;258;Algún campo sin dato;1;adf7dcd338cf9570fac481319faa4e181b4a8dd4e86e941be7baf55fabde2fb3;25/06/23 21:41;ESCANER
7003;El Progreso;4;El Jícaro;5;772;310;26;4;4;3;2;49;0;1;0;0;1;30;3;1;1;2;0;6;20;0;0;5;158;45;9;212;0;212;--;316;104;212;158;212;212;Algún campo sin dato;1;0a1423dbffc0e59c6135537c1075a384b5d9f55851b05a42c8226821b0acee1f;25/06/23 22:14;ESCANER
7004;El Progreso;4;El Jícaro;5;772;309;15;3;2;2;0;45;0;0;0;0;2;17;0;0;0;1;0;4;11;1;0;2;105;35;10;150;0;150;--;315;165;150;105;150;150;Algún campo sin dato;1;c6f98511212a7008c39321595202ed6fd29dc6fc2d72f059ea6ffee3cb8d261b;25/06/23 22:08;ESCANER
7005;El Progreso;4;El Jícaro;5;773;380;60;5;9;6;1;67;0;0;1;0;1;4;1;0;0;1;1;3;16;1;0;3;180;70;31;281;0;281;--;380;99;281;180;281;281;Algún campo sin dato;1;bad99c8ae8fe4aae6a99cdb2769fa6f71ea24d74071008512e1fc1876363f18d;25/06/23 20:49;ESCANER
7006;El Progreso;4;El Jícaro;5;773;380;64;6;9;4;0;62;0;0;0;0;2;3;0;1;0;0;1;4;14;2;0;2;174;56;21;251;9;260;0;380;120;260;174;251;260;;1;996e553cf6388d2625ce9e68e0ace4cd3e959ec863df07d312a66d6abe27cbbd;25/06/23 21:06;ESCANER
7007;El Progreso;4;El Jícaro;5;773;380;61;9;12;5;1;59;0;1;0;0;0;4;0;0;0;4;1;1;21;1;0;3;183;72;23;278;0;278;0;380;102;278;183;278;278;;1;94a94f88fb8a78f0dca66528bf0ef98857556dbf65a66ce26c5d2bff30b17fbe;25/06/23 20:52;ESCANER
7008;El Progreso;4;El Jícaro;5;773;380;58;2;5;3;1;51;0;0;0;0;4;10;0;0;0;1;0;1;19;0;0;6;161;66;12;239;0;239;--;380;141;239;161;239;239;Algún campo sin dato;1;5e29f284792313808125461b66fbd0892c402404586325cf67dd914f79cbb8b9;25/06/23 20:11;ESCANER
7009;El Progreso;4;El Jícaro;5;773;380;51;2;8;6;0;57;0;0;0;0;2;4;2;1;1;0;1;2;18;1;0;2;158;61;22;241;0;241;--;380;139;241;158;241;241;Algún campo sin dato;1;21fe07d25e8f3eed1c7edcc68444e174db20af01a6dcc77ff5442bf063280d5c;25/06/23 20:01;ESCANER
7010;El Progreso;4;El Jícaro;5;773;249;30;2;3;1;0;44;0;1;1;0;2;17;0;1;0;0;0;1;9;0;1;2;115;41;3;159;3;162;--;--;--;162;115;159;162;Algún campo sin dato;1;067227fe5367143878a0c63cc81b964e60c3b27043b7839312b684eeac5cc9da;25/06/23 20:11;ESCANER
7011;El Progreso;4;El Jícaro;5;773;248;37;0;1;2;0;34;0;0;0;0;1;11;1;2;0;0;0;3;8;0;0;1;101;49;7;157;0;157;--;254;97;157;101;157;157;Algún campo sin dato;1;3f96b410a97beaa1c5eadceb8e7fed095fba13aa65f4810becbeabb7b6409ecf;25/06/23 19:48;ESCANER
7012;El Progreso;4;El Jícaro;5;774;566;19;2;9;6;2;15;1;0;0;1;0;7;0;0;0;1;1;3;7;0;0;4;78;23;6;107;0;107;--;576;469;--;78;107;107;Algún campo sin dato;1;16efdbc6b360913f5e159568aba29b679b465efe3692e64795d36b2bb2d88540;25/06/23 22:17;ESCANER
7013;El Progreso;4;Sansare;6;775;400;61;2;24;46;2;23;0;1;0;0;1;13;0;1;3;1;3;7;6;1;0;3;198;52;23;273;0;273;--;383;110;273;198;273;273;Algún campo sin dato;1;e966420672d7055efdf26c7f31e9b4dce2e675e8af9df0c934ca2f0562b76575;25/06/23 21:09;ESCANER
7014;El Progreso;4;Sansare;6;775;400;57;2;25;45;1;21;0;0;0;1;3;17;2;0;1;1;2;13;14;5;0;5;215;57;17;289;0;289;--;400;111;289;215;289;289;Algún campo sin dato;1;f6023ad149adb932eecb5e9835c3de7796be8fc3e221edcdf1b1af6ef561f257;25/06/23 21:55;ESCANER
7015;El Progreso;4;Sansare;6;775;400;80;3;30;49;1;20;0;3;0;0;0;12;1;1;2;0;1;2;10;0;0;6;221;57;19;297;0;297;--;400;103;297;221;297;297;Algún campo sin dato;1;fe4b0702bc430a6ab5e0d336fb32ca39f29a9978a8e3dc5321d77d9634fa181f;26/06/23 0:56;ESCANER
7016;El Progreso;4;Sansare;6;775;400;85;0;27;52;1;30;1;0;0;1;1;8;0;0;0;1;2;4;16;0;0;3;232;48;21;301;5;306;--;--;--;306;232;301;306;Algún campo sin dato;1;c46b5779c9ced8e25372d5bdba2a7948c5dc44ce21ab881406057d82a3a6eb5a;25/06/23 21:29;ESCANER
7017;El Progreso;4;Sansare;6;775;400;69;1;33;57;1;21;1;1;0;1;1;3;0;0;1;1;2;6;16;0;0;6;221;63;21;305;0;305;--;396;91;305;221;305;305;Algún campo sin dato;1;480dc9b234762fb5734da906f46654923816c634770e6b06ce2d77a0ed97f855;25/06/23 20:18;ESCANER
7018;El Progreso;4;Sansare;6;775;400;89;3;14;45;0;36;0;2;1;0;2;8;0;0;2;0;1;4;8;2;0;4;221;49;23;293;0;293;--;--;--;293;221;293;293;Algún campo sin dato;1;9cd8f1009d78ed15e5cbff7c7fc033fcf31690223c76588626fa46993326ad87;25/06/23 20:43;ESCANER
7019;El Progreso;4;Sansare;6;775;400;76;2;28;62;0;15;0;5;0;0;1;14;0;0;3;1;2;3;13;4;0;7;236;64;22;322;0;322;--;400;78;--;236;322;322;Algún campo sin dato;1;b5a92554461bb0e014c515191aa602921a59d87971d0d80395cee6315d7212a6;26/06/23 2:48;ESCANER
7020;El Progreso;4;Sansare;6;775;400;90;5;24;54;3;23;0;1;0;0;1;10;0;0;2;0;2;9;10;0;0;2;236;66;20;322;0;322;--;473;151;322;236;322;322;Algún campo sin dato;1;c60d594c4dea681bb138ce14caeaa40544bc416747fd509dc111779cb7e62b47;25/06/23 21:48;ESCANER
7021;El Progreso;4;Sansare;6;775;400;83;1;26;54;5;31;0;2;0;0;3;12;1;0;1;2;0;9;7;2;0;11;250;45;26;321;0;321;--;400;79;321;250;321;321;Algún campo sin dato;1;8c6d4696e616151f77ac9682c55333e38e6c88cc65369fca877f3da7892a0567;25/06/23 20:01;ESCANER
7022;El Progreso;4;Sansare;6;775;400;66;2;29;57;1;13;0;1;0;1;2;21;1;0;1;0;4;4;11;0;0;8;223;52;9;284;0;284;--;399;115;284;222;283;283;Sumas Asentadas sin cuadrar;1;f0698205d8eee03521fa81accaa8dd115b6e75dbd4e7f5993430180ad88b1a15;25/06/23 21:08;ESCANER
7023;El Progreso;4;Sansare;6;775;400;59;3;23;38;0;21;0;0;0;0;3;20;2;1;3;1;1;7;9;3;0;11;205;53;15;273;0;273;--;400;127;273;205;273;273;Algún campo sin dato;1;7e46e5f41b29e60adebc60080dc391db01a355197df1f044b77dd2be4850d1b0;25/06/23 21:01;ESCANER
7024;El Progreso;4;Sansare;6;775;400;53;1;26;35;0;17;0;0;0;1;1;17;0;0;3;2;3;8;10;1;0;11;189;55;22;266;0;266;--;401;266;266;189;266;266;Algún campo sin dato;1;b41720052cfa8f76a0d5356fdb0cbb83733cc885c144d87bd2183eb580c01ec7;25/06/23 20:00;ESCANER
7025;El Progreso;4;Sansare;6;776;400;63;3;24;43;0;17;1;1;0;0;2;31;0;0;4;0;3;3;9;2;1;3;210;54;13;277;0;277;--;400;123;277;210;277;277;Algún campo sin dato;1;c3e3cf809ee02cb4b636ffaef02c1c07be894b2ea95008a2137d97a282764f77;25/06/23 21:01;ESCANER
7026;El Progreso;4;Sansare;6;776;400;54;1;27;48;1;16;1;2;1;0;2;13;1;1;0;3;2;9;7;0;1;5;195;60;18;273;0;273;--;400;127;--;195;273;273;Algún campo sin dato;1;f67cc719df828a6e6a182a2df7ad3d8831163e424f7fae67946a05d56861bb65;25/06/23 21:11;ESCANER
7027;El Progreso;4;Sansare;6;776;400;54;1;31;54;0;21;0;0;0;0;2;38;1;0;1;0;0;13;13;0;0;5;234;37;8;279;11;290;--;400;110;290;234;279;290;Algún campo sin dato;1;f26ddfff8dd081690bc646c150cd1804e7067e40a1e8fa30025fe092207eaf88;25/06/23 21:34;ESCANER
7028;El Progreso;4;Sansare;6;776;400;62;2;16;35;0;17;0;1;0;1;2;39;0;1;0;1;0;4;19;1;1;9;211;52;4;267;--;267;--;400;133;267;211;267;267;Algún campo sin dato;1;1871615ca62e263f8cbf719567d4ed081ea13e608d70a8ceb3aa422a5b1e747b;25/06/23 21:29;ESCANER
7029;El Progreso;4;Sansare;6;776;400;76;3;16;44;1;25;0;0;0;0;8;47;0;1;1;2;0;10;7;1;0;4;246;64;7;318;0;318;1;381;63;318;246;317;317;Sumas Asentadas sin cuadrar;1;c2f3a8f7256355d135114db797b80c4b6f5aadc0e252bc6c9904865fe3574c32;25/06/23 21:20;ESCANER
7030;El Progreso;4;Sansare;6;776;262;54;1;16;36;1;13;1;0;0;1;0;13;1;0;0;1;0;5;11;0;1;4;159;24;2;185;6;191;--;266;75;191;159;185;191;Algún campo sin dato;1;7f1b889c8be6f34be5aa8682e4a2d827d7d7e7dac8fe7753b1f35664a2ac44cc;25/06/23 21:36;ESCANER
7031;El Progreso;4;Sansare;6;776;261;39;1;11;22;0;5;0;1;0;0;0;23;0;0;3;0;2;6;0;0;0;2;115;25;1;141;10;151;0;--;--;151;115;141;151;Algún campo sin dato;1;0bd0334f4fbf6fc3308961ee2aa5eb07eadf30061f31b2b5f22241a92cdb659c;25/06/23 21:23;ESCANER
7032;El Progreso;4;Sansare;6;777;380;75;0;15;17;1;29;0;0;0;0;2;5;1;1;2;0;1;5;2;1;0;2;159;63;18;240;0;240;--;385;144;240;159;240;240;Algún campo sin dato;1;4134ef37d784c580e39dc25a2a0df9c72eb9f4a3aff43b997cf520e8484fc060;25/06/23 22:56;ESCANER
7033;El Progreso;4;Sansare;6;777;380;69;1;19;33;1;23;0;0;0;0;4;3;1;1;1;0;0;3;3;0;0;0;162;52;21;235;0;235;--;380;145;235;162;235;235;Algún campo sin dato;1;b5beb63579cb0bdd8cf59a1ed08c5e9afcadf7c73ca0ed2a6eae957177f3cdbf;25/06/23 20:15;ESCANER
7034;El Progreso;4;Sansare;6;777;240;38;1;7;14;0;12;0;1;0;0;2;2;0;0;0;0;0;2;2;1;0;1;83;26;2;111;0;111;--;240;129;111;83;111;111;Algún campo sin dato;1;7b6a0158d6ee9d0ed475a4e52681303c1681c3fd66afb57c03367a2d991bc9ea;25/06/23 20:21;ESCANER
7035;El Progreso;4;Sansare;6;777;240;34;1;12;16;0;12;0;2;0;0;1;7;0;0;0;0;0;3;0;0;0;5;93;31;11;135;0;135;--;248;113;135;93;135;135;Algún campo sin dato;1;ab4db4fd57b7aa6f1e8181add3c200916ee58469a46e50b395751d88f7aa1f88;25/06/23 20:12;ESCANER
7036;El Progreso;4;Sansare;6;778;380;47;1;2;79;1;69;1;0;0;0;3;1;0;0;0;0;2;3;1;1;0;1;214;36;41;291;0;291;--;390;99;291;212;289;289;Sumas Asentadas sin cuadrar;1;ad69ee0efac4be07973d8a7da8e67afe94b3cc7cc2c8517a5f72cad66ceb3d27;25/06/23 21:01;ESCANER
7037;El Progreso;4;Sansare;6;778;332;39;0;3;51;0;67;0;0;0;0;1;1;0;0;2;0;0;2;3;0;1;0;170;48;33;251;0;251;--;340;89;251;170;251;251;Algún campo sin dato;1;39c8dcbd750e6b4156c97ebf3588a86c6b258b478c7192bd0324e8866a4d88db;25/06/23 20:31;ESCANER
7038;El Progreso;4;Sansare;6;778;332;40;0;4;50;0;56;2;0;0;0;1;8;0;0;1;0;0;3;5;0;0;4;174;54;13;241;0;241;--;340;99;241;174;241;241;Algún campo sin dato;1;fde0517f92147e05e6273edec1bb50c2a1cfb613c29b0eae21558cf80ac11e59;25/06/23 20:00;ESCANER
7039;El Progreso;4;Sansare;6;779;466;16;0;19;11;0;5;0;1;0;1;1;9;0;0;1;0;4;2;4;1;0;3;78;16;3;97;0;97;--;475;378;97;78;97;97;Algún campo sin dato;1;3a1d3811d51e407b9d571edca251857ea894fe8df2c865473bb7a3fde885ee8d;25/06/23 20:47;ESCANER
7040;El Progreso;4;Sanarate;7;780;400;31;4;20;43;0;45;0;2;0;0;1;32;0;2;2;5;1;5;16;9;0;10;228;63;4;295;0;295;--;400;105;295;228;295;295;Algún campo sin dato;1;9c8cf3fb3b34a2667a02233ccd6068be5830cc5c4f947898e7e6b9f834df677b;26/06/23 2:07;ESCANER
7041;El Progreso;4;Sanarate;7;780;400;34;1;15;39;0;50;1;1;0;1;5;47;0;0;1;0;0;7;7;5;0;15;229;64;4;297;0;297;--;399;102;297;229;297;297;Algún campo sin dato;1;d824d884cb543e1a9f72aeb3365e4ea628e7d3372c4b8358c3b9ed8d4ccf4c0f;26/06/23 1:56;ESCANER
7042;El Progreso;4;Sanarate;7;780;400;36;4;17;40;0;55;0;1;0;2;1;22;2;2;4;3;1;4;13;12;0;15;234;61;8;303;0;303;--;400;97;303;234;303;303;Algún campo sin dato;1;50b449a8ccc9d6344b46333c273c29407680467f990201c522cfa8e5551aea69;26/06/23 2:09;ESCANER
7043;El Progreso;4;Sanarate;7;780;400;35;6;17;31;0;59;0;1;0;0;1;32;0;0;0;0;2;9;14;7;0;14;228;69;6;303;0;303;--;396;93;--;228;303;303;Algún campo sin dato;1;325111935a83aab90670635ac6bde61ed34c04db959781e1316a11974a852d29;26/06/23 5:14;ESCANER
7044;El Progreso;4;Sanarate;7;780;400;36;6;18;46;1;54;2;2;0;1;5;39;1;0;1;5;1;4;7;6;1;16;252;56;16;324;0;324;--;400;76;324;252;324;324;Algún campo sin dato;1;de6cafca6d118e08a120444b050f1c7eb031425e965d063d9c3e07150d15dda9;26/06/23 2:25;ESCANER
7045;El Progreso;4;Sanarate;7;780;400;38;4;16;35;2;50;0;1;1;0;6;32;1;1;3;3;0;7;14;11;0;9;234;58;11;303;0;303;--;409;106;303;234;303;303;Algún campo sin dato;1;e878183249b078cf1fa2832f0a1b6513431d8031b39e545be40da17237c3223c;26/06/23 2:16;ESCANER
7046;El Progreso;4;Sanarate;7;780;400;27;5;20;39;0;47;1;0;0;1;3;41;0;0;1;0;0;6;11;9;0;13;224;64;12;300;0;300;--;400;100;300;224;300;300;Algún campo sin dato;1;89957504886515b9a0d0f219af21bd5eb7df8fd9f30aa6fc6f81b8b3c9e035a8;26/06/23 1:34;ESCANER
7047;El Progreso;4;Sanarate;7;780;400;24;5;28;53;1;51;0;3;0;0;2;33;2;1;1;4;4;8;10;8;0;14;252;57;6;315;0;315;--;400;85;315;252;315;315;Algún campo sin dato;1;1168e8cc707d4eb6b34a9cd6a23fd1953650a2269a68aafcf9ca92096b0206d5;26/06/23 1:32;ESCANER
7048;El Progreso;4;Sanarate;7;780;400;31;2;14;31;1;39;0;1;0;1;1;49;1;0;1;2;3;4;12;3;0;12;208;53;5;266;0;266;--;400;134;266;208;266;266;Algún campo sin dato;1;e25cdbf3678d55653ea00a0cf871bd72979e7df3985e89f89ef31afb6bb3e279;26/06/23 0:59;ESCANER
7049;El Progreso;4;Sanarate;7;780;400;34;1;21;30;0;52;0;1;0;0;3;32;1;0;2;1;3;7;13;10;0;14;225;46;7;278;0;278;--;381;103;278;225;278;278;Algún campo sin dato;1;3a5af538b05c2144e5ce9a5c5699c9af04361759f2200befd6538c1f8a10ffb2;26/06/23 1:27;ESCANER
7050;El Progreso;4;Sanarate;7;780;400;29;1;17;28;0;48;0;2;0;1;2;34;1;0;1;1;1;7;7;7;0;10;197;73;5;275;0;275;--;400;125;275;197;275;275;Algún campo sin dato;1;425c7f48fa138bc0d69ab8d153f577435e52147275cf23c3bc8b50cda666a909;26/06/23 1:09;ESCANER
7051;El Progreso;4;Sanarate;7;780;400;32;5;16;30;0;51;0;2;1;0;0;32;0;1;1;4;1;8;10;8;0;14;216;58;6;280;0;280;--;400;120;280;216;280;280;Algún campo sin dato;1;ffc14fd20e22fb668d6ed41f6264a814d319fd0b00ce22b85cdacf6cf167b00c;26/06/23 0:47;ESCANER
7052;El Progreso;4;Sanarate;7;780;400;27;1;14;41;0;38;0;2;0;0;0;42;1;2;2;2;0;9;9;8;0;11;209;55;3;267;0;267;--;400;133;267;209;267;267;Algún campo sin dato;1;584364b634359a71e85f6f6f007dc5e1a9ceee289ed61b3d17e3a1e7d9344f5a;26/06/23 0:53;ESCANER
7053;El Progreso;4;Sanarate;7;780;400;29;5;14;37;0;45;0;4;0;3;4;31;1;0;2;3;0;1;9;3;0;14;205;58;10;273;0;273;--;400;127;273;205;273;273;Algún campo sin dato;1;55e6f443eae6a022c7b4a3895cb5409609a1d8285f0c317206845862c1358a5a;26/06/23 1:26;ESCANER
7054;El Progreso;4;Sanarate;7;780;400;28;3;16;25;--;43;1;1;--;--;2;42;--;--;2;1;1;6;11;6;--;12;200;43;9;252;0;252;--;400;148;252;200;252;252;Algún campo sin dato;1;28b8d3165bd73a70869a59c5f17c7e31b62c237927384ed59be44cb1b13467e4;26/06/23 1:15;ESCANER
7055;El Progreso;4;Sanarate;7;780;400;25;2;8;13;0;28;0;0;0;0;1;92;1;0;3;2;0;5;3;3;0;18;204;50;2;256;0;0;0;400;141;--;204;256;256;Algún campo sin dato;1;eb801c68ed5b1c474479d4e2f966a611a4434034da8925c45952302e4b6f5c64;26/06/23 1:09;ESCANER
7056;El Progreso;4;Sanarate;7;780;329;19;3;7;25;0;30;1;0;0;0;0;98;0;0;1;2;1;5;3;1;0;8;204;39;0;243;0;243;--;334;91;243;204;243;243;Algún campo sin dato;1;884bca3e6fc705a411e1f4a6e9b363d1b27f732c7ce7975bfec7dde27497a811;26/06/23 1:03;ESCANER
7057;El Progreso;4;Sanarate;7;780;328;20;--;10;4;--;33;--;--;--;--;--;48;1;--;--;--;2;2;3;1;--;7;131;24;5;160;0;160;--;333;173;--;131;160;160;Algún campo sin dato;1;5d0b876cc174eb2b8b1e7618788ccc8c4455c70655456f5a95d07645a445609b;26/06/23 1:13;ESCANER
7058;El Progreso;4;Sanarate;7;781;400;39;3;8;29;0;89;0;2;0;0;2;27;0;0;39;3;3;2;19;11;0;8;250;58;8;316;0;316;--;400;84;316;284;350;350;Sumas Asentadas sin cuadrar;1;eb7b3be5f737ede0ac8c6db7683e6dc74702eaa43940fe641e93a76a5b366902;26/06/23 1:44;ESCANER
