TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1178,1172,99.4906,1164,98.8115,8,451720,279477,61.8695

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,PIN,TODOS,AZUL,PR,VALOR,UNE,VICTORIA,VAMOS,ELEFANTE,WINAQ,MLP,PPN,BIEN,UR,PHG,PPG,P A N,CREO,VOS,MI FAMILIA,VIVA,PODEMOS,FCN-NACION,CAMBIO,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
7485,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,840,380,70,0,6,6,6,13,31,2,27,3,0,0,5,1,1,0,3,0,1,4,0,29,0,0,7,0,216,32,18,266,0,266,0,380,114,215,265,265,Sumas Asentadas sin cuadrar,1,f9a78663e82aa640c24a1c533465eddb8d173dd6b8fde53b4565d41f14fa8288,26/06/2023 01:25:02,ESCANER
7486,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,840,380,68,2,7,7,0,4,30,0,29,1,0,0,9,3,0,1,3,2,1,6,0,22,0,0,7,2,204,42,18,264,3,267,0,380,113,204,264,267,,1,6ded48550750eaf53df758640581328937f9f4ad607cf39e95cbf298028f9124,26/06/2023 02:00:25,ESCANER
7487,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,840,380,68,0,4,8,4,12,28,1,30,0,0,0,12,2,0,1,5,0,0,3,0,15,0,1,8,1,203,36,12,251,0,251,0,380,129,203,251,251,,1,b6f856bdc847c673f8be28eaea84bdcd0dafb52bf0dd40c4d0c32b82d489a679,26/06/2023 01:40:59,ESCANER
7488,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,841,380,78,0,1,7,1,11,18,1,29,0,0,0,13,1,0,1,1,1,0,2,1,19,0,3,10,1,199,37,19,255,0,255,0,327,75,199,255,255,,1,5c4f0f509cd9fc736a6ae10b8c582a3d9657f07720cecb71dc95edeeeee0d565,26/06/2023 00:57:08,ESCANER
7489,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,841,380,73,0,2,11,0,15,19,2,23,0,0,0,15,2,0,0,6,2,2,3,0,20,1,0,9,0,205,36,24,265,0,265,0,381,116,205,265,265,,1,5ef58f54fdcc406ae3ec7ada1404db4a570f507a40813ce79e0fbd47fb7604bb,26/06/2023 03:09:18,ESCANER
7490,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,841,380,80,1,5,11,0,10,12,0,21,1,1,0,8,0,0,0,5,0,0,2,1,22,1,2,10,0,193,45,9,247,0,247,--,380,133,193,247,247,Algún campo sin dato,1,6c683638c8cc4c60a67d511a0426f670e25830ad9bc60024583c7c7a7b282cad,25/06/2023 23:47:02,ESCANER
7491,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,841,380,75,0,1,9,0,16,27,0,34,1,0,0,5,1,0,1,1,0,0,3,1,17,0,0,7,3,202,31,5,238,0,238,0,380,142,202,238,238,,1,6e0367e0eca1d20068e8696ef989d7beaa9bce2664874d70ebb3af56c002d978,26/06/2023 02:48:27,ESCANER
7492,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,841,300,47,0,2,8,1,13,16,0,38,0,1,0,11,0,1,0,7,0,0,0,0,13,0,0,4,1,163,13,8,184,0,184,0,0,0,163,184,184,,1,b725b3938c69f5296f0ead48a4d56e6465f16f98fd4b6ab83a116550c0010068,26/06/2023 00:43:34,ESCANER
7493,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,841,299,58,1,3,3,1,8,10,0,21,0,0,0,4,0,0,0,5,1,0,4,0,15,0,0,5,4,143,15,4,162,0,162,0,300,138,143,162,162,,1,5a61fac2886116a25e13518ac618a09ede1119499807b8fb862f420bd84e1014,26/06/2023 01:08:56,ESCANER
7494,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,842,380,38,0,1,28,0,31,18,2,29,0,0,1,12,3,0,1,0,2,2,13,2,25,1,0,2,4,215,44,21,280,0,280,0,376,96,215,280,280,,1,51745ca43cb208f508492b7a5d5b22c8f5ee5237239aaf72d0bf8e449a192d60,25/06/2023 22:43:29,ESCANER
7495,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,842,380,39,0,4,28,0,38,20,4,29,0,0,2,7,4,0,2,0,0,0,8,0,24,0,1,3,2,215,60,25,290,0,290,0,380,90,215,300,300,Sumas Asentadas sin cuadrar,1,23fb5207e9cdd65e238560ab792db5ce55ac6d299b535403abb7456f0375e95e,26/06/2023 00:06:54,ESCANER
7496,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,842,380,41,0,4,24,0,33,22,0,29,0,0,1,11,6,0,0,1,0,0,10,0,13,0,0,3,3,201,42,18,261,0,261,0,0,0,201,261,261,,1,bd845ae684223c0ef583613c5d64f481e15a17f2c87e5df7d1a43edef503e7c2,25/06/2023 23:58:15,ESCANER
7497,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,842,380,40,0,5,20,1,36,24,3,24,1,1,0,8,7,1,0,0,0,1,6,0,16,1,1,1,5,202,48,11,261,0,261,--,--,--,202,261,261,Algún campo sin dato,1,04c152c22c1256b71ba1241daba4b70203a340937645b54958f27fea3ce7e91b,25/06/2023 23:10:37,ESCANER
7498,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,842,324,33,0,2,8,1,34,23,1,15,1,0,1,6,1,1,2,0,0,1,5,0,14,0,0,3,7,159,42,13,214,0,214,0,324,110,159,214,214,,1,6697ca19bee990fb8c89efa666bdd1a4a09537289d5f6d1f6f6aff4411ae9949,26/06/2023 00:45:30,ESCANER
7499,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,842,324,29,0,9,13,3,34,25,1,22,0,0,0,2,4,0,0,0,1,0,6,0,14,1,0,1,10,175,20,6,201,0,201,0,324,120,175,201,201,,1,dd00fb98bd8aa97d5b36c354e1109fe96f2dbb7afc31a735c15d66ca18a6f70e,26/06/2023 00:13:27,ESCANER
7500,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,380,43,0,7,41,0,5,36,1,17,0,2,3,1,0,0,0,0,1,0,2,0,12,1,0,1,2,175,36,15,226,0,226,0,380,151,175,226,226,,1,b5ba176c1d5a7c10fa81c27c4be5f3e8bed862d314341c87a2ce541e8ec5c53e,26/06/2023 01:04:00,ESCANER
7501,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,380,44,0,5,33,0,2,44,2,17,1,0,0,1,0,1,0,0,0,0,3,0,9,0,0,3,2,167,32,10,209,0,209,0,380,171,167,209,209,,1,4efc80c636e53ea5b3d683a59ff0f35d8d9b87fc979615ab849a1e611da5f0d9,25/06/2023 23:22:58,ESCANER
7502,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,380,50,0,5,22,0,2,35,3,26,0,0,0,2,0,0,1,0,1,2,2,1,23,0,1,4,0,180,31,23,234,0,234,0,380,146,180,234,234,,1,09978c533533fd7819fa9845e54f9e9fa9a4f701ecda7f08ffbb45714089d4e8,25/06/2023 23:48:31,ESCANER
7503,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,380,46,1,3,30,0,0,44,3,23,2,2,0,2,0,0,0,0,0,2,2,0,11,1,0,0,1,173,40,13,226,0,226,0,380,154,173,226,226,,1,676d31767a68f4458212caadd24f9b9c8abb21dee7fc0c94f46bcfb3043abfe0,26/06/2023 00:48:23,ESCANER
7504,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,380,38,0,4,34,0,3,41,2,23,1,0,2,2,0,2,0,0,1,0,2,0,6,1,0,1,1,164,30,13,207,0,207,0,380,173,164,207,207,,1,5b4d65d6a6db32075b0386c6893296ecf4556f0654fef6c5ae7fac2b9e2921d2,26/06/2023 00:10:52,ESCANER
7505,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,317,41,0,4,22,0,4,19,0,16,0,0,0,1,0,0,0,0,0,1,4,0,15,1,0,3,4,135,18,8,161,0,161,0,317,156,135,161,161,,1,7eeeae9d4e573e24e9335bd6b6f90d788125d2ec5b09cab3665ee73567a054d5,26/06/2023 00:03:10,ESCANER
7506,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,843,317,36,0,6,24,1,4,20,0,22,0,1,0,1,0,0,0,0,0,1,1,0,7,0,0,0,3,127,13,8,148,0,148,0,317,169,127,148,148,,1,7d11fcbfcbec9618cae3f4e8cc89eeba5d4674fc895382d3df705833e991dfb5,25/06/2023 22:30:04,ESCANER
7507,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,47,0,6,16,0,3,25,4,37,1,1,1,11,2,0,1,2,0,0,12,1,17,0,0,1,5,194,38,20,252,0,252,--,375,123,193,251,251,Sumas Asentadas sin cuadrar,1,ff83f64feb7542ff069fc039a36a2645d92a1ae8c2909d5f47a525613f28bf4b,26/06/2023 05:45:57,ESCANER
7508,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,45,0,9,18,2,7,25,5,38,2,2,0,10,1,0,0,2,0,1,16,1,23,1,0,1,5,214,48,16,278,0,278,0,380,102,214,278,278,,1,f62f22a315634dda3697602241e0ba64fbb55115770c9156a8190e878fe4cc16,26/06/2023 02:09:52,ESCANER
7509,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,42,0,11,16,4,13,20,3,35,0,2,2,15,0,2,2,2,2,1,11,0,16,0,1,2,2,204,47,15,266,0,204,0,380,114,204,266,266,Sumas Asentadas sin cuadrar,1,8f8be080ac0d8b8815b2c08c5d14a04c81b6b253e7f7a9e39795c8601db216b7,26/06/2023 01:29:08,ESCANER
7510,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,0,0,7,18,1,1,42,0,41,6,4,0,20,2,0,0,1,0,0,5,1,25,0,0,2,9,185,56,27,268,0,268,0,377,109,185,268,268,,1,eadd4fa6fe2b5f1f9a1e41ad0d9845c9314874be83f016e2b5104daa140fff03,26/06/2023 03:38:07,ESCANER
7511,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,61,0,9,26,4,6,22,3,35,1,1,2,14,1,1,0,0,2,1,9,0,33,0,3,3,1,238,38,17,0,0,293,0,380,87,238,293,293,,1,203899274ef6aff0f1eac328454ff8b3054a5c1777660cf431cfcfecab9185c4,26/06/2023 01:03:03,ESCANER
7512,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,61,0,6,11,0,5,27,0,27,1,3,2,7,2,0,0,1,0,1,14,1,27,1,2,4,11,214,32,10,256,0,256,0,381,125,214,256,256,,1,f10b5f17fde5a688817763e96bc900b5b9df899a98d4ea348d27e681226b8231,26/06/2023 03:01:35,ESCANER
7513,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,47,0,3,16,0,12,22,2,32,1,1,4,5,2,0,1,1,3,1,12,0,15,0,1,1,5,187,34,20,241,0,241,0,378,137,187,241,241,,1,3398d90d5e6583287356eac2dfdf4a72e44c507cf105c2ebc90c48ff4f2a2907,26/06/2023 03:12:28,ESCANER
7514,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,68,0,5,18,0,4,25,5,38,2,0,2,9,1,1,0,2,2,1,8,2,11,1,0,3,4,212,37,0,249,0,249,0,380,131,212,249,249,,1,8d55c888f61c2474b83f246a600234519ce3a07a1d5d83578775297b042fdcf4,26/06/2023 02:07:08,ESCANER
7515,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,71,0,8,6,1,8,19,4,33,1,1,0,19,0,0,0,1,0,0,10,3,19,0,1,3,3,211,40,6,257,0,257,0,380,123,211,257,257,,1,2d6573c7989b80f9e1fc47f35a589fd075e1ee0cb13f002526cf360cb9294ea4,26/06/2023 03:19:25,ESCANER
7516,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,844,380,53,0,3,21,1,5,26,1,28,0,1,3,9,2,1,0,2,0,2,9,0,19,0,0,2,3,191,40,13,244,0,244,--,380,136,191,244,244,Algún campo sin dato,1,744fd2047c1e4b70c435ace0c06c39a99a844b5b4aae51a284fbf5ecc9461f3a,26/06/2023 05:44:05,ESCANER
7517,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,845,380,62,0,3,18,2,5,19,2,29,0,0,1,17,0,0,0,1,0,0,9,0,13,1,0,1,2,185,43,16,244,0,244,0,380,136,185,244,244,,1,d805486873672f35dddeaa32fd371ac6847bdec438363c7043dc0d1a9186f0c2,26/06/2023 00:48:27,ESCANER
7518,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,845,380,55,1,0,17,1,6,20,0,43,1,0,0,14,1,1,1,1,1,0,7,0,14,0,4,3,1,192,38,9,239,0,239,0,380,141,192,239,239,,1,5201f272f947243ff41d00dc8df970bcdf81f82670fee44abaa6da3c9a397d5d,26/06/2023 01:29:05,ESCANER
7519,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,845,380,63,1,2,15,1,6,15,0,28,0,0,2,8,2,0,2,1,0,1,11,4,11,0,0,1,15,189,33,6,228,0,228,0,377,149,189,228,228,,1,14867e8bf28cdecb7f6e953652711d4429fa47861999bc77685046fe304441cb,26/06/2023 01:07:06,ESCANER
7520,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,845,380,47,0,4,11,0,8,8,1,32,0,1,1,10,0,0,0,0,0,1,10,0,9,0,0,1,12,156,17,7,180,0,180,0,377,197,156,180,180,,1,d18db8b980a94bd3d9c5f9fc8e4fe45f25800ec15d5fc0b63db1c4d3bb3484fa,25/06/2023 23:28:37,ESCANER
7521,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,845,316,54,0,3,8,2,0,15,2,23,3,5,2,7,0,1,1,0,0,0,10,0,8,0,0,0,11,155,26,4,185,3,188,0,316,128,155,185,188,,1,635fd725250acf2ae2f81bd9af8e2adc0bbb879e42d0127b334d74ab0e42fa72,26/06/2023 00:40:02,ESCANER
7522,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,845,315,40,0,5,12,1,9,11,3,31,0,1,2,3,0,1,0,1,1,1,12,0,8,0,0,1,7,150,18,8,176,0,176,0,315,139,150,176,176,,1,82aead2e73c87075025c1f67059f557916901d7772125f269a6a6636f9056d56,26/06/2023 01:42:12,ESCANER
7523,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,846,600,31,0,7,25,3,17,21,4,22,5,2,2,7,1,1,0,2,1,1,21,2,23,0,1,6,10,215,57,13,285,0,285,--,600,315,215,285,285,Algún campo sin dato,1,37d84fce9f88dd10d27ab21f9f0be23feb8976c6b679870a6f84bb45f796afc6,26/06/2023 05:22:29,ESCANER
7524,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,846,600,37,1,4,20,2,16,26,5,24,3,4,3,3,3,1,1,1,3,3,28,2,19,1,2,3,7,222,74,9,305,0,305,--,593,288,222,305,305,Algún campo sin dato,1,9ddc2d68f47e13de371b6cba2aaad4efe998a8d4e02f288e5ea68f50713569eb,26/06/2023 05:24:52,ESCANER
7525,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,846,600,39,0,5,12,3,6,24,7,35,4,2,4,6,4,1,3,0,2,3,21,3,23,2,0,2,10,221,68,11,300,0,300,0,600,300,221,300,300,,1,4ba285352bef318f8bcefcc1131cde639ca21926fa1ae80271bfc8a26da2cac4,26/06/2023 01:29:55,ESCANER
7526,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,846,600,26,2,8,23,4,14,23,7,30,6,5,1,5,3,0,1,0,0,2,17,0,18,1,1,2,17,216,51,7,274,0,274,0,600,326,216,274,274,,1,c4b8ead98bbd7fb76c6cbea1098ebb714ec45c5a31f532641d207f78e385c18d,26/06/2023 02:23:04,ESCANER
7527,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,600,40,1,6,20,4,9,25,6,25,3,6,3,9,6,0,1,0,0,1,17,1,14,0,3,2,23,225,49,16,290,0,290,0,600,310,225,290,290,,1,5287f79b4d5221dbd02c2873ded394d06e7a635f513fdc53fe75755502e36c23,26/06/2023 02:08:55,ESCANER
7528,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,600,24,0,3,10,1,7,21,9,33,5,2,2,5,3,0,1,0,1,2,18,3,22,0,0,1,12,185,41,10,236,0,236,0,0,0,185,236,236,,1,d2bc484387a7560989ad9a606311822a1d06a5be89cd7d8a1941d56391fb1047,26/06/2023 02:00:52,ESCANER
7529,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,600,34,1,5,16,1,15,13,0,30,4,2,6,4,1,0,0,3,1,0,21,4,17,1,0,0,11,190,47,9,246,0,246,--,596,350,190,246,246,Algún campo sin dato,1,558661d79fa233677df9f95dccb07a0a88014fd7f66960aad08765e51bc7ae6e,26/06/2023 02:32:31,ESCANER
7530,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,600,28,2,4,18,3,10,14,5,23,1,4,4,3,2,0,1,0,0,0,16,1,21,1,0,1,10,172,31,7,210,0,210,0,600,390,172,210,210,,1,b497ac93ff1506d1d1a083568bff40cb440576248aae861b68611f98b93a66f4,26/06/2023 00:39:17,ESCANER
7531,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,600,17,0,2,5,0,6,14,5,12,2,0,0,6,1,1,0,2,0,1,7,0,12,0,0,1,6,100,29,6,135,0,135,0,600,465,100,135,135,,1,00b8b942e6e253f90ec7f13246cbf116558ca8a10b930c94a14f4176f9397b12,26/06/2023 01:50:24,ESCANER
7532,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,334,6,0,1,3,1,1,3,0,8,1,0,0,0,0,0,2,0,0,0,1,0,3,0,1,1,1,33,4,2,39,0,39,0,334,295,33,39,39,,1,aac49e58f929a77f3707e3aa8be400b4cdcef7f7a6b0200b44a32ce7550a4be1,25/06/2023 23:02:00,ESCANER
7533,"Escuintla",5,"Santa Lucía Cotzumalguapa",2,847,333,0,0,1,1,0,0,3,1,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,20,5,0,25,0,25,0,333,308,20,25,25,,1,323acb14b7ba461319c85ec3a1a44bc96169d5ffbcaebbc2d00cf201755dc50a,25/06/2023 22:02:33,ESCANER
7534,"Escuintla",5,"La Democracia",3,848,400,20,0,3,3,1,9,57,26,19,1,1,1,2,0,0,1,3,1,0,18,1,31,4,2,0,5,210,39,25,274,0,210,--,400,127,209,273,273,Sumas Asentadas sin cuadrar,1,bc3ab0a5eb3312e42029befa716240666974a179b2fe9b4631d05f3259c2749f,26/06/2023 00:29:51,ESCANER
7535,"Escuintla",5,"La Democracia",3,848,400,16,0,7,5,3,13,67,15,23,0,0,2,2,2,0,0,1,1,2,9,2,32,2,0,1,1,206,43,17,266,0,266,6,393,121,206,266,266,,1,f9d0507d9ab6eac1cec7a6bdbc011c519f2d327798d40edfa451ddb0ff5c8aee,26/06/2023 01:15:55,ESCANER
7536,"Escuintla",5,"La Democracia",3,848,400,13,0,7,3,0,13,48,22,33,6,0,1,1,7,0,0,0,1,1,5,0,28,2,2,1,2,196,47,22,265,0,265,0,401,136,196,265,265,,1,b39a734ff2623458f7b047344e7c1dfce483ea102437d80fc42671c94ca65e3e,26/06/2023 02:14:02,ESCANER
7537,"Escuintla",5,"La Democracia",3,849,400,10,0,2,4,1,21,57,17,35,5,0,2,1,3,0,0,2,0,0,8,0,29,5,2,2,7,213,43,24,280,0,280,0,397,117,213,280,280,,1,99f056fc81cf431139d9223050dfeccfabd76d1a285119bc767b05932b4ace8b,26/06/2023 00:51:16,ESCANER
7538,"Escuintla",5,"La Democracia",3,849,400,16,0,7,9,1,21,53,25,28,5,5,1,0,1,0,2,0,1,1,12,1,41,2,1,1,9,243,50,24,317,0,317,0,400,83,243,317,317,,1,20aeadf703fe0693832d4a9589d6f385fc8226c98a67c8b99695df94de4ebc42,26/06/2023 01:13:49,ESCANER
7539,"Escuintla",5,"La Democracia",3,849,400,11,0,5,9,1,13,58,23,26,2,4,0,1,6,0,0,0,1,2,5,1,39,1,0,2,12,222,46,23,291,0,291,--,400,109,222,291,291,Algún campo sin dato,1,c1b36cf4f873e9edb5ac5e36b9471a445aa8e284e7303d56dd8f7012917de18c,26/06/2023 00:53:52,ESCANER
7540,"Escuintla",5,"La Democracia",3,849,400,13,--,5,4,--,12,42,16,39,2,--,1,4,2,--,--,1,1,--,9,1,30,2,1,--,7,192,43,19,254,--,254,--,388,134,192,254,254,Algún campo sin dato,1,94898b4d80ce8b8b73e7169d803446a97d7acddfe5d4820fe4d59c9622fe5e92,26/06/2023 01:59:31,ESCANER
7541,"Escuintla",5,"La Democracia",3,849,400,12,0,5,3,1,18,62,13,23,5,2,0,2,2,0,1,0,0,1,8,0,35,8,1,0,6,208,47,15,270,0,270,--,400,129,208,270,270,Algún campo sin dato,1,83076d0f37cf2a2c372e4ca3f1712204eca3920a3a7a97ffc2dc9eee4b3d1639,26/06/2023 01:27:10,ESCANER
7542,"Escuintla",5,"La Democracia",3,849,400,9,0,5,9,0,15,48,16,27,2,1,2,0,1,0,3,0,0,0,9,0,28,3,1,1,6,186,40,11,237,0,237,0,400,163,186,237,237,,1,90383f8c6feab73bdde8a871109be9f5ea2e5b5c11abe49e820b25a202ebaff5,25/06/2023 22:31:19,ESCANER
7543,"Escuintla",5,"La Democracia",3,849,400,11,0,3,6,1,18,46,17,28,5,0,2,0,1,1,1,0,0,0,6,0,28,5,3,0,10,192,35,26,253,0,253,0,400,147,192,253,253,,1,d8291e9c8feaed0ea95c6ac2f1b94fb0ea47f0c3383456af8b5695cc348d2f36,26/06/2023 00:17:11,ESCANER
7544,"Escuintla",5,"La Democracia",3,849,400,9,0,4,3,1,12,62,15,33,5,1,1,4,0,1,1,1,0,2,10,0,32,5,0,1,9,212,40,27,279,0,279,1,400,121,212,279,279,,1,6a0192823a5b1861dd242862707338fde7af1fa85e4f411c29574ec463828d22,26/06/2023 00:14:07,ESCANER
7545,"Escuintla",5,"La Democracia",3,849,400,12,0,6,6,0,6,50,22,43,3,1,0,0,1,0,0,0,0,1,11,1,32,2,2,0,6,205,39,12,256,0,256,0,401,145,205,256,256,,1,b94e424cb1dfa7c396c73aee18662ea3c011f4b12854f8d7028700e1e59f1669,26/06/2023 00:58:09,ESCANER
7546,"Escuintla",5,"La Democracia",3,849,400,8,0,2,0,1,15,58,12,29,4,0,1,0,1,0,0,0,1,1,13,0,25,6,1,1,8,192,40,16,248,0,248,0,397,149,187,243,243,Sumas Asentadas sin cuadrar,1,d035ad5f7b6988d73c1334e2d30c26784df5fa5f2e49346ee759f94febcef42e,26/06/2023 00:47:26,ESCANER
7547,"Escuintla",5,"La Democracia",3,850,400,16,1,5,5,0,18,50,13,28,1,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,206,35,9,251,0,251,--,398,146,153,197,197,Sumas Asentadas sin cuadrar,1,c105b9f4f23aae3e31dee1ebce9ab4c6d9b86c1270a93fd7badb31738be9289a,26/06/2023 02:27:00,ESCANER
7548,"Escuintla",5,"La Democracia",3,850,400,13,0,3,1,0,23,45,12,36,4,1,0,0,0,1,2,1,0,1,15,2,28,3,0,0,14,205,35,13,253,0,253,--,--,--,205,253,253,Algún campo sin dato,1,fd9dc29fbb72ff3f8dd973c76b35d3fdd2fbf8196e9c073c2be198e0fb6b1108,26/06/2023 00:26:27,ESCANER
7549,"Escuintla",5,"La Democracia",3,850,400,12,0,6,3,0,25,65,20,29,3,1,1,1,2,1,0,1,0,2,10,1,33,5,1,0,22,244,37,10,291,1,292,1,410,108,244,291,292,,1,1a80e947c97fd20bfdc6ea6e6123b729b5dbb6d8f1bf2e1df2d7b9cfcabfa9dd,26/06/2023 00:15:22,ESCANER
7550,"Escuintla",5,"La Democracia",3,851,361,9,1,5,3,1,36,62,15,27,2,1,0,0,0,0,0,0,0,0,13,0,32,3,0,0,6,217,27,9,253,0,253,0,361,105,216,252,252,Sumas Asentadas sin cuadrar,1,6fdd212d80e37c94800b103556cb4d9d63bcf918dae2452d17a26db5f8f66b86,26/06/2023 00:00:59,ESCANER
7551,"Escuintla",5,"La Democracia",3,851,361,11,0,4,4,2,18,41,18,25,2,0,1,0,3,0,0,0,0,0,6,0,29,0,1,0,11,209,23,10,209,0,209,0,361,152,176,209,209,Sumas Asentadas sin cuadrar,1,ec10d2b24379dfbeddcf3756f9f136d001a3c8f187c4f8e44fab897cfe198ec0,25/06/2023 22:48:04,ESCANER
7552,"Escuintla",5,"La Democracia",3,852,400,9,0,5,1,1,16,47,21,23,4,0,2,2,4,0,0,0,0,1,9,0,34,0,1,0,2,182,35,36,253,0,253,0,400,147,182,253,253,,1,ec02bd20594c78bdba3c3be7fff526c4b0d4f06adeffcc45bd8eecf524085346,25/06/2023 23:59:42,ESCANER
7553,"Escuintla",5,"La Democracia",3,852,400,10,0,12,6,0,11,71,20,25,2,1,3,2,1,0,0,0,0,2,9,0,36,0,2,1,4,218,47,20,285,0,285,0,397,111,218,285,285,,1,795249191a8f190bee88a58467a5bfe892a0c0d51b07f28f23727654636e59e1,26/06/2023 00:19:57,ESCANER
7554,"Escuintla",5,"La Democracia",3,852,400,10,0,8,4,1,12,53,17,23,3,2,1,4,2,0,0,1,1,1,6,1,20,2,2,2,6,182,40,39,261,0,261,0,401,140,182,261,261,,1,f1b7697f269d60e66512a92193e2a65f273b54f8d6c642ba941ee92645e37daf,26/06/2023 00:59:31,ESCANER
7555,"Escuintla",5,"La Democracia",3,852,400,7,0,11,4,4,12,74,15,32,1,0,0,1,3,1,0,0,0,1,11,0,38,2,1,0,6,224,45,30,299,0,299,0,396,97,224,299,299,,1,b9a2262fa1867d6a331e81a2ad65cfb32adb520f16c23374732c15757fbee4c9,26/06/2023 00:16:26,ESCANER
7556,"Escuintla",5,"La Democracia",3,852,400,10,0,7,4,2,23,84,19,16,7,0,0,0,3,0,2,0,1,2,6,0,34,2,1,0,9,232,44,28,304,0,304,0,400,96,232,304,304,,1,6cadf6f39d00abe099559e5ed47c3dda40d6eb71faaccc5389de3097db178730,26/06/2023 00:04:05,ESCANER
7557,"Escuintla",5,"La Democracia",3,852,400,5,0,3,3,2,13,66,27,31,2,3,1,0,2,2,0,0,0,0,7,0,29,2,1,2,5,206,55,27,288,0,288,0,400,112,206,288,288,,1,9ace644ace3eee42fcd9bfdc4f73b5d3355126ccf8130687e5daae3a1111a774,26/06/2023 01:21:17,ESCANER
7558,"Escuintla",5,"La Democracia",3,852,400,5,0,4,5,2,18,72,16,28,5,2,0,3,2,0,0,0,1,2,9,1,35,1,2,0,7,220,51,25,296,0,296,0,400,104,220,296,296,,1,0fcc02f8e7a1998b516409daf73f15ac4fd5c8eba6bd32ec3c011581c9936efb,26/06/2023 00:37:03,ESCANER
7559,"Escuintla",5,"La Democracia",3,852,400,3,0,8,5,0,34,53,9,21,2,0,1,2,1,1,1,1,3,0,14,2,33,3,2,0,7,206,37,14,257,0,257,0,400,143,206,257,257,,1,42e572d6213d84ebc79900e5040501c858a4af420889a8da5fa1fe44fc9855e5,26/06/2023 01:10:24,ESCANER
