TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
877,877,100.0000,875,99.7719,2,324499,174813,53.8716

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VIVA,PHG,TODOS,VALOR UNIONISTA,CABAL,UNE,URNG-MAIZ WINAQ,VAMOS,PIN,ELEFANTE,PPN,MLP,AZUL,BIEN,VICTORIA,UR,P A N,PODEMOS,MI FAMILIA,CAMBIO,FCN-NACION,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
20609,"Petén",17,"La Libertad",5,3205,380,4,0,3,6,17,48,8,14,1,0,1,5,3,1,0,0,1,1,1,34,0,1,149,34,23,206,0,206,--,380,174,149,206,206,Algún campo sin dato,1,49ac9696341a4e81ad44a2f5d51954e402b37c094daedb86af67a1b18b5d90d5,26/06/2023 02:26:14,ESCANER
20610,"Petén",17,"La Libertad",5,3205,380,3,0,0,5,6,49,5,16,0,1,0,2,0,1,0,2,1,1,0,36,0,2,130,33,33,196,0,196,--,380,184,130,196,196,Algún campo sin dato,1,de8a13a1cea2b1c38b74cd72f5e305847e6e1c6833bef3321f59e164624626ad,26/06/2023 01:44:46,ESCANER
20611,"Petén",17,"La Libertad",5,3205,380,2,0,0,1,12,34,9,13,0,0,0,5,0,3,0,2,0,0,1,18,0,4,104,36,29,169,0,169,--,380,211,104,169,169,Algún campo sin dato,1,3239654df569ad1b80bbc3529e3c5c2f9bfcfb311cc062fe6a2864f2fb9b378d,26/06/2023 00:48:04,ESCANER
20612,"Petén",17,"La Libertad",5,3205,380,3,0,0,5,3,29,4,12,0,0,1,7,0,0,1,0,0,0,0,20,0,3,88,30,25,143,0,143,--,381,238,88,143,143,Algún campo sin dato,1,633731841a48615e00b3bdf8ad8eba66d2ffd5185d6d4e43c4354cc4da496093,25/06/2023 23:44:34,ESCANER
20613,"Petén",17,"La Libertad",5,3205,380,2,0,0,4,14,38,2,18,1,0,0,1,1,0,0,0,1,1,0,21,0,0,104,32,30,166,0,166,--,380,214,104,166,166,Algún campo sin dato,1,548dc2fa02e008868add8fe48e3e0ae5bdf8b1ab572376c93f95ba8e90636f02,25/06/2023 22:45:33,ESCANER
20614,"Petén",17,"La Libertad",5,3205,380,0,0,0,3,12,51,4,14,0,1,0,2,0,1,1,0,1,0,0,15,1,1,107,25,24,156,0,156,--,381,225,107,156,156,Algún campo sin dato,1,812cf7fb14d1922c970cc40f16961f4c32d6ba024be101942b8ba1fc628256d7,25/06/2023 23:49:40,ESCANER
20615,"Petén",17,"La Libertad",5,3205,380,1,0,1,5,12,39,7,12,0,1,1,7,2,3,1,0,0,0,1,11,3,1,108,25,30,163,0,163,--,380,217,108,163,163,Algún campo sin dato,1,a9eed86db128328f84b28b0bf792663ccd4562aa735169d9d84b3dabadc387dc,25/06/2023 23:57:31,ESCANER
20616,"Petén",17,"La Libertad",5,3205,380,2,0,0,7,9,43,11,4,0,0,2,4,0,1,2,0,0,1,0,19,0,1,106,36,22,164,0,164,--,377,213,106,164,164,Algún campo sin dato,1,e44470d98af00b5c8a6199ea3a31c7b593fa2d10f8d5d0f7a3476f3228e7f918,25/06/2023 22:50:41,ESCANER
20617,"Petén",17,"La Libertad",5,3205,380,2,1,3,5,9,43,2,9,1,1,2,4,3,4,0,0,0,1,1,16,0,1,108,26,27,161,0,161,--,380,219,108,161,161,Algún campo sin dato,1,c74e06e813215fbc55fdc57c566eafc3c449b1ff8c8456f3cbf6edb8bfd3d8c0,26/06/2023 01:09:54,ESCANER
20618,"Petén",17,"La Libertad",5,3205,380,7,0,0,4,9,42,2,12,0,0,0,2,2,0,1,0,1,0,0,15,0,1,98,33,30,161,0,161,--,380,219,98,161,161,Algún campo sin dato,1,318e49f480f8ca10e681b5e8711c09b049cf1ad99918204c3a5b54b410d102dc,25/06/2023 23:24:41,ESCANER
20619,"Petén",17,"La Libertad",5,3205,380,1,0,1,9,8,36,1,13,0,0,0,7,2,4,0,0,1,0,0,34,0,1,118,18,26,162,0,162,--,380,218,118,162,162,Algún campo sin dato,1,6ca78dd268021141aad34fdf36b973868d32368fc620b6f0608151e47c20e397,26/06/2023 01:19:27,ESCANER
20620,"Petén",17,"La Libertad",5,3205,380,6,0,0,8,11,44,3,10,0,0,2,4,0,2,0,0,0,0,0,26,0,5,121,29,19,169,0,169,--,380,211,121,169,169,Algún campo sin dato,1,d8a71b701b07e5313a4d744fb043873c5464bf0b1025f9dd4b889e8a906c8343,26/06/2023 01:30:00,ESCANER
20621,"Petén",17,"La Libertad",5,3205,380,3,0,0,3,8,53,1,13,0,0,2,0,1,1,1,0,0,0,1,27,0,3,117,21,26,164,0,164,--,380,216,117,164,164,Algún campo sin dato,1,d09e5a8cc2e17e903d6e723a82f15eda4c32d58513326172eac64cde79f53b79,25/06/2023 21:42:52,ESCANER
20622,"Petén",17,"La Libertad",5,3205,228,0,0,0,3,2,34,0,4,1,0,0,3,0,0,0,0,1,0,0,13,0,1,62,8,12,82,0,82,--,228,146,62,82,82,Algún campo sin dato,1,f8096ebdf4251773cf82769a716b9ead4ebea65ab73e70eba28c9988e1dac2c0,25/06/2023 21:08:42,ESCANER
20623,"Petén",17,"La Libertad",5,3205,227,1,0,1,7,4,21,0,8,1,1,0,2,0,1,0,0,0,0,0,17,1,0,65,13,10,88,0,88,--,227,139,65,88,88,Algún campo sin dato,1,bbceb6dc990a40b1d6bac1e04b1dc7f074838c5978658c320f54d2f58db7bb2c,25/06/2023 21:33:31,ESCANER
20624,"Petén",17,"La Libertad",5,3206,380,3,0,0,0,18,47,2,9,0,0,4,1,1,4,2,0,0,0,2,8,0,0,101,36,37,174,1,175,0,380,205,101,174,175,,1,635fbdcbd1cb3eb8f54656a83383892cd8542a8ffb04ed98b860c9cb11c3a497,25/06/2023 21:13:49,ESCANER
20625,"Petén",17,"La Libertad",5,3206,380,3,0,1,6,24,42,4,12,0,0,1,2,0,4,1,0,2,2,0,14,0,0,118,37,25,180,0,180,--,380,200,118,180,180,Algún campo sin dato,1,4f694c95892558a09bd78bfe3445515dffdd257ec6799c9a4aa63e80858c29de,26/06/2023 02:32:27,ESCANER
20626,"Petén",17,"La Libertad",5,3206,380,6,0,1,3,26,32,11,15,0,1,8,4,0,4,1,0,0,0,0,15,1,1,129,45,28,202,0,202,--,380,178,129,202,202,Algún campo sin dato,1,ffec55176cc517151115053e76ffa6aff6c3aee91f845a6920459e5904d78bfc,25/06/2023 21:24:54,ESCANER
20627,"Petén",17,"La Libertad",5,3206,380,2,0,2,3,26,42,11,7,0,0,9,7,2,5,0,0,0,0,0,18,2,0,136,30,20,186,0,186,--,389,203,136,186,186,Algún campo sin dato,1,4f445c0ffbf562bb7fc0145ab44b33e5abd2961a654c3f78b20b72aa22e8be96,26/06/2023 02:53:24,ESCANER
20628,"Petén",17,"La Libertad",5,3206,380,4,0,0,4,21,46,3,10,0,0,11,1,0,2,0,0,0,0,0,14,0,3,119,37,17,173,0,173,--,380,207,119,173,173,Algún campo sin dato,1,28b7c44a1dd62ca9366e00cccc84f72faf623e7ee6b4108b2f3128a87b863d48,26/06/2023 02:58:02,ESCANER
20629,"Petén",17,"La Libertad",5,3206,380,2,0,2,0,18,56,2,14,1,0,6,2,3,1,0,0,0,0,1,11,0,5,124,30,21,175,0,175,--,380,205,124,175,175,Algún campo sin dato,1,46c0aebda9a15a4440cc4ce65505db5b114b9f1e56504af7e5c464dfa6e6775a,25/06/2023 21:55:56,ESCANER
20630,"Petén",17,"La Libertad",5,3206,380,2,0,1,3,18,44,5,8,1,0,3,2,0,2,0,0,1,0,2,10,0,3,105,34,23,162,0,162,--,380,218,105,162,162,Algún campo sin dato,1,d21eff0dbadf4048f9014067f57799a176513e491f3fbdb1a88315fbd6b29cbc,26/06/2023 02:04:51,ESCANER
20631,"Petén",17,"La Libertad",5,3206,380,3,0,0,1,18,46,1,11,0,1,2,2,0,4,2,0,0,1,0,10,1,0,103,45,24,172,0,172,--,380,208,103,172,172,Algún campo sin dato,1,b64ced0da90507bf37a1656a53e2bd68642c6e73b3d17b7e98f48be4266a561f,25/06/2023 23:02:18,ESCANER
20632,"Petén",17,"La Libertad",5,3206,380,3,0,2,1,16,52,3,6,0,0,5,3,1,2,0,1,0,0,0,8,0,0,103,31,28,162,0,162,--,377,215,103,162,162,Algún campo sin dato,1,daebe9d3f9c363387edfba0330df14330446d50700623e57facd0611e630b797,26/06/2023 01:22:55,ESCANER
20633,"Petén",17,"La Libertad",5,3206,380,4,1,0,3,24,49,0,10,0,0,3,1,1,3,0,0,1,0,0,14,0,0,114,20,29,163,1,164,--,--,--,114,163,164,Algún campo sin dato,1,c01e27c086c1d7a61daf18497f48f232f3868a796d45b82114cfdb756594af70,25/06/2023 23:29:11,ESCANER
20634,"Petén",17,"La Libertad",5,3206,380,3,0,2,5,17,54,2,10,0,0,6,1,0,2,2,0,1,0,0,10,0,0,115,32,27,174,0,174,--,380,206,115,174,174,Algún campo sin dato,1,d7f250c97cba4b4a2a47e7be0b1051225e480c2f96f1ef0be83bcbfb6c258dbe,26/06/2023 02:36:34,ESCANER
20635,"Petén",17,"La Libertad",5,3206,380,2,0,0,2,22,50,2,8,0,0,6,1,1,3,3,0,0,0,1,12,0,1,114,40,12,166,0,166,--,380,214,114,166,166,Algún campo sin dato,1,6eaa5c1b4dfcea9de99c9a22e85496b45457ef61642ddfa92364e272b96986ae,26/06/2023 02:43:53,ESCANER
20636,"Petén",17,"La Libertad",5,3206,380,4,1,0,4,17,41,1,13,0,1,4,1,4,1,0,0,0,1,0,9,1,1,104,39,16,159,0,159,--,380,221,104,159,159,Algún campo sin dato,1,8e22a4147df47d072519f9f4128496cfeb19bc3524c5a0d8a7ff36c4de5d8c7b,25/06/2023 22:39:48,ESCANER
20637,"Petén",17,"La Libertad",5,3206,380,3,1,0,1,17,40,3,12,0,0,2,2,0,5,1,0,1,0,0,17,0,5,110,24,21,155,0,155,--,377,222,110,155,155,Algún campo sin dato,1,5b0d694246f4f80e8240a85c3b657ed8a58a55d55cde8133a0d28bed55ad1006,26/06/2023 01:26:09,ESCANER
20638,"Petén",17,"La Libertad",5,3206,380,3,0,0,0,18,46,2,11,0,0,9,2,0,5,0,0,0,0,1,22,0,4,123,20,10,153,0,153,--,380,227,123,153,153,Algún campo sin dato,1,82f4a8bc6fcd697c32a39fcbc24eff118dbb0f486a0f9ad64774f097d2def5f5,25/06/2023 21:36:36,ESCANER
20639,"Petén",17,"La Libertad",5,3206,380,1,0,0,2,9,57,1,14,0,0,6,1,0,3,0,1,0,1,0,9,0,2,107,24,14,145,0,145,--,385,240,107,145,145,Algún campo sin dato,1,35513bd0c87252c699cd059c04d62b75462b57bd05c0d36599746f9b6a0aeca1,25/06/2023 23:37:23,ESCANER
20640,"Petén",17,"La Libertad",5,3206,203,3,0,0,7,8,32,0,7,1,0,2,2,0,2,1,0,0,1,0,9,0,2,77,4,4,85,0,85,--,203,118,77,85,85,Algún campo sin dato,1,ef6cf2be4b220d4a29d65c3b30210a03d272b4007fe15d65658c90497f7029c0,25/06/2023 23:49:06,ESCANER
20641,"Petén",17,"La Libertad",5,3206,203,4,0,0,2,5,17,0,5,0,0,0,0,1,0,0,0,0,0,0,5,0,0,39,18,20,77,0,77,--,200,123,39,77,77,Algún campo sin dato,1,7b88ecc0c014e62aadfcf690a9cf676951a3c8f5be46f6abfe0334f9a20602d5,25/06/2023 21:09:46,ESCANER
20642,"Petén",17,"La Libertad",5,3207,380,2,0,0,0,16,57,1,7,0,0,0,3,3,3,0,2,3,0,0,6,2,0,105,58,32,195,0,195,--,380,185,105,195,195,Algún campo sin dato,1,c96cc1dcd50bf18f98be8084f2568aec20286dcb79b88d606aaedc0cb2d1f58a,25/06/2023 22:58:46,ESCANER
20643,"Petén",17,"La Libertad",5,3207,380,6,0,1,3,8,84,0,4,0,0,2,1,3,1,0,0,2,0,0,15,0,0,130,31,26,187,0,187,--,381,194,130,187,187,Algún campo sin dato,1,a5c68ff186d65190273d519a9682d645ab3cff554e80736eccc90071eb4cd174,25/06/2023 22:06:16,ESCANER
20644,"Petén",17,"La Libertad",5,3207,380,4,0,0,2,22,79,1,8,0,1,5,1,1,1,1,2,0,0,0,12,0,1,141,38,22,201,0,201,--,380,179,141,201,201,Algún campo sin dato,1,62855b4562fb7e6037722c0ccdb9eeec8f50a6a6c2c2a8c8d9e0ac99eebf8254,25/06/2023 22:46:08,ESCANER
20645,"Petén",17,"La Libertad",5,3207,283,1,1,0,4,9,48,0,9,0,0,3,0,1,0,0,0,1,0,0,15,0,1,93,34,22,149,0,149,--,283,134,93,149,149,Algún campo sin dato,1,dbb8ee86c54412173d7d1e26f8c62af38c3f1911b25ed6cc6d49f14cf16611cc,25/06/2023 22:34:22,ESCANER
20646,"Petén",17,"La Libertad",5,3207,283,1,1,0,5,13,48,0,7,0,0,0,1,1,1,0,0,0,0,0,11,0,1,90,23,16,129,0,129,--,283,154,90,129,129,Algún campo sin dato,1,cb43b240740aa18cd606e601886e5445ddd694eff5051cad3f7ea7e0023a9b00,25/06/2023 22:17:18,ESCANER
20647,"Petén",17,"La Libertad",5,3208,380,10,0,0,3,8,55,1,9,0,0,1,3,3,3,0,3,0,1,0,17,0,1,118,37,28,183,0,0,--,380,197,118,183,183,Algún campo sin dato,1,e788a74c77e25f85dc9d858b586750438a9107e8de507c6588b2e14888ea03df,26/06/2023 03:01:38,ESCANER
20648,"Petén",17,"La Libertad",5,3208,380,0,0,0,2,20,48,1,9,0,0,1,4,2,4,1,3,1,1,1,20,1,2,121,39,30,190,0,190,--,380,190,121,190,190,Algún campo sin dato,1,0590452fc1cc793534e0dcc584839609f6ef444153077358ed0519c9d8e22214,26/06/2023 01:23:04,ESCANER
20649,"Petén",17,"La Libertad",5,3208,380,1,0,2,6,13,44,3,10,1,0,5,1,2,4,1,0,0,0,1,15,0,1,110,39,46,195,0,195,--,--,--,110,195,195,Algún campo sin dato,1,97ece969874b9c4cb46b577730df0fe03fd42307547f4c645cab251df7df8028,26/06/2023 03:25:53,ESCANER
20650,"Petén",17,"La Libertad",5,3208,380,2,0,0,1,18,62,1,6,0,1,7,5,1,2,1,1,0,0,1,20,0,2,131,34,23,188,0,188,--,380,192,131,188,188,Algún campo sin dato,1,5f2791d9757a2080558d203d093b59586d58a1d2366c0730f7115a60c1f5bb6f,26/06/2023 03:08:36,ESCANER
20651,"Petén",17,"La Libertad",5,3208,380,3,0,1,3,16,50,0,6,0,1,4,2,3,4,0,6,2,0,1,20,0,3,125,19,16,160,0,160,--,380,220,125,160,160,Algún campo sin dato,1,e0550c0298dab8d428029ab2353d60500fe6cd9459a878ae571b7f92e1a9ff9e,26/06/2023 03:13:25,ESCANER
20652,"Petén",17,"La Libertad",5,3208,380,1,0,1,1,15,49,2,4,0,1,2,1,2,0,1,3,0,0,0,17,0,1,101,38,19,158,0,0,--,380,222,101,158,158,Algún campo sin dato,1,a636f776b331510e3a320504b49ee366899c085f5a67bc92f75bdca8ed850754,26/06/2023 03:26:19,ESCANER
20653,"Petén",17,"La Libertad",5,3208,380,7,0,1,2,17,53,1,9,0,0,4,1,2,0,0,2,1,1,0,11,0,1,113,26,27,166,0,166,--,380,214,113,166,166,Algún campo sin dato,1,87dd8aba57c6d6bc16ecb02b05d0caf48d9a5a658e6c4b270808b31e975b7d3c,26/06/2023 03:23:11,ESCANER
20654,"Petén",17,"La Libertad",5,3208,380,6,0,0,3,20,30,0,12,0,0,4,3,3,3,1,2,0,0,0,14,1,1,103,37,23,163,0,163,--,380,217,103,163,163,Algún campo sin dato,1,237800f2380ffb8cc9065966b6f2aac6430748398e636a17f063b3a0922ea4fc,26/06/2023 00:24:38,ESCANER
20655,"Petén",17,"La Libertad",5,3208,380,2,1,0,1,12,40,0,9,0,0,3,3,4,1,0,1,0,1,0,17,0,2,97,37,20,154,0,154,--,380,226,97,154,154,Algún campo sin dato,1,c92ab8185e9f5b0b8c9ac4c4e620714c8d8c1e25850e04a675c5a13194d8fb40,26/06/2023 02:49:29,ESCANER
20656,"Petén",17,"La Libertad",5,3208,380,5,0,1,1,9,28,1,5,0,0,2,1,1,0,0,3,0,0,1,12,0,0,70,24,31,125,0,125,--,380,255,70,125,125,Algún campo sin dato,1,d92edbe5da307ba4e59c845efa49a94e30679c3d4b021226b41f5b0ec6575abd,26/06/2023 02:37:07,ESCANER
20657,"Petén",17,"La Libertad",5,3208,380,7,0,1,4,13,46,4,11,0,0,1,0,0,3,0,3,0,0,0,14,0,0,107,25,15,147,0,147,--,380,233,107,147,147,Algún campo sin dato,1,eb7d9bd2eb9d8d32cb80ff4bf4d0335922b3616e2051573856835717810d0331,26/06/2023 01:47:39,ESCANER
20658,"Petén",17,"La Libertad",5,3208,380,2,0,0,2,9,41,2,8,0,0,5,1,3,1,0,0,0,0,0,23,1,2,104,23,8,135,3,138,--,380,242,100,131,134,Sumas Asentadas sin cuadrar,1,c1c1303a8480ddba6a700eebaab83ec56a5d44bba7efd4ebbf4a451b3fc2737f,26/06/2023 03:24:58,ESCANER
20659,"Petén",17,"La Libertad",5,3208,380,4,0,1,4,10,49,3,8,1,1,3,3,4,4,1,0,0,0,0,17,0,5,118,9,15,142,0,142,--,379,237,118,142,142,Algún campo sin dato,1,a50387b66ca10ec7c78175e2c3440a5aa342dc83bde44e45c61a91039e3345c9,26/06/2023 03:23:50,ESCANER
20660,"Petén",17,"La Libertad",5,3208,275,1,0,0,1,5,27,1,3,0,0,6,2,0,1,3,0,0,0,0,8,1,5,64,11,15,90,0,90,--,275,185,64,90,90,Algún campo sin dato,1,239e81d88b0d39ea691929b16e2ade8287c024777b9853cebf3252eb78488944,25/06/2023 23:54:24,ESCANER
20661,"Petén",17,"La Libertad",5,3208,275,2,0,0,4,16,24,1,2,0,0,4,2,0,1,1,0,0,0,0,6,0,2,65,13,13,91,0,91,--,275,184,65,91,91,Algún campo sin dato,1,7806b58f9af08060b1d9985f1f35a08c0b0496eac3ac0ccba0eb94f31644fbfe,25/06/2023 22:33:50,ESCANER
20662,"Petén",17,"La Libertad",5,3209,291,1,1,1,3,8,77,3,10,0,0,0,1,0,0,3,0,1,0,0,9,0,0,118,22,12,152,0,152,--,288,136,118,152,152,Algún campo sin dato,1,32a6fad2baf7d9bf3306d6743a88a7fd74049543b42f70117150f102a48ea31f,26/06/2023 01:15:32,MOVIL
20663,"Petén",17,"La Libertad",5,3209,291,4,1,0,3,7,61,2,13,1,0,0,4,1,1,0,0,1,1,0,6,0,3,109,11,15,135,0,135,--,288,153,109,135,135,Algún campo sin dato,1,baea2d328e59bd46c07eece189fad3030a726096692c08a393e46602e1661ab6,26/06/2023 00:38:56,MOVIL
20664,"Petén",17,"La Libertad",5,3210,600,1,0,1,3,4,6,0,5,1,0,1,0,1,1,1,0,0,0,0,8,0,2,35,16,9,60,0,60,--,595,535,35,60,60,Algún campo sin dato,1,df5d53e1e1c4e227b09debf9bc996bd8c62f3ee2aa129df4f381af554447952e,25/06/2023 23:32:35,ESCANER
20665,"Petén",17,"La Libertad",5,3210,518,0,0,1,0,3,6,0,2,0,0,1,2,0,0,0,0,0,1,0,6,0,1,23,8,4,35,0,35,--,518,483,23,35,35,Algún campo sin dato,1,5290eb21c3b9b2d74e2c8f7bf8627f4601f2be4f673d59b15197f2313fb161ea,25/06/2023 20:31:15,ESCANER
20666,"Petén",17,"La Libertad",5,3210,517,0,0,0,1,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,11,3,1,15,0,15,--,517,502,11,15,15,Algún campo sin dato,1,20684f8bfa30e6c2ab3dc71e465fb6e22c9eee263595197b938c00cb096eb343,25/06/2023 19:37:49,ESCANER
20667,"Petén",17,"San Francisco",6,3211,400,7,2,2,6,0,37,1,65,0,1,31,7,2,7,2,0,0,1,0,13,4,7,276,43,38,195,0,276,--,400,124,195,276,276,Sumas Asentadas sin cuadrar,1,090001c1de26bc92fe112b7d435670091cf2b7c3a61f72d4ddf21fb872233ea1,26/06/2023 01:42:49,ESCANER
20668,"Petén",17,"San Francisco",6,3211,400,9,1,3,6,3,33,3,60,1,3,20,5,8,10,1,0,1,0,1,11,0,4,183,46,34,263,0,263,--,400,137,183,263,263,Algún campo sin dato,1,d158564263099d821af572af368c191d1fa4824e92255671c6061670c5c73702,26/06/2023 00:20:37,ESCANER
20669,"Petén",17,"San Francisco",6,3211,400,7,1,1,8,2,46,3,59,3,1,30,4,9,8,1,0,0,1,0,20,2,2,208,45,34,287,0,287,--,400,113,208,287,287,Algún campo sin dato,1,3740aa393337b2ebd190a024e22f50ff81c2b3a654a212e0ef69002aa441da84,26/06/2023 00:32:35,ESCANER
20670,"Petén",17,"San Francisco",6,3211,400,8,0,0,7,2,40,3,67,1,0,24,12,3,7,2,0,0,0,0,19,2,6,204,58,33,295,0,295,--,397,102,203,294,294,Sumas Asentadas sin cuadrar,1,f62eb80f8e8fe2ea94e950f7a7afae887c81d1b3a0e4f639e03834074857bd3b,26/06/2023 01:05:24,ESCANER
20671,"Petén",17,"San Francisco",6,3211,400,9,3,3,5,2,42,1,59,1,2,25,10,4,8,2,1,0,0,0,16,1,4,198,53,39,290,0,290,--,400,110,198,290,290,Algún campo sin dato,1,d2204d7bd6330a13575514cd02fc93db448ddada44359d87a69cf75191eca7a5,25/06/2023 23:48:35,ESCANER
20672,"Petén",17,"San Francisco",6,3212,400,7,1,1,7,2,45,5,38,0,0,33,4,5,7,1,0,0,0,0,11,4,4,175,34,24,233,0,233,--,397,164,175,233,233,Algún campo sin dato,1,0e487f73584df69aac0648f1e30aabc04d877a0789d560e53ed6fcd2d866c9fb,25/06/2023 22:45:27,ESCANER
20673,"Petén",17,"San Francisco",6,3212,400,10,0,1,4,4,29,1,58,0,1,32,7,2,8,1,0,0,0,0,6,1,7,172,34,36,242,0,172,--,390,148,172,242,242,Sumas Asentadas sin cuadrar,1,55d1a5d55b20445108be52c38f64821ea927c4ab6ee7989cd60bc738334879f7,25/06/2023 23:28:32,ESCANER
20674,"Petén",17,"San Francisco",6,3212,400,5,2,3,6,2,41,2,39,0,1,36,8,2,5,0,0,0,0,0,13,2,4,171,49,21,241,0,241,0,400,159,171,241,241,,1,aef02c8085b99292c26933f31c4652145758b307511905b2558962fc2cce91ce,25/06/2023 23:43:16,ESCANER
20675,"Petén",17,"San Francisco",6,3213,400,8,1,4,9,3,20,1,53,1,1,23,5,0,9,1,0,0,0,0,7,0,6,152,44,29,225,0,225,0,400,175,152,225,225,,1,8a63e942ac6ddb52a4cff8ecee0093b1b5af44d766a554a095087a9a88da1457,25/06/2023 23:48:14,ESCANER
20676,"Petén",17,"San Francisco",6,3213,400,5,1,1,3,4,32,1,41,0,0,29,5,5,5,0,1,0,0,0,6,0,4,143,39,33,215,0,215,--,400,185,143,215,215,Algún campo sin dato,1,b711f948856c32b978e4017e5ed73ef0d6412916188758c7fd58af418241b362,25/06/2023 22:55:37,ESCANER
20677,"Petén",17,"San Francisco",6,3213,400,9,2,3,7,2,32,1,49,1,1,35,4,1,9,1,0,1,1,1,12,0,5,177,37,19,233,0,233,--,400,167,177,233,233,Algún campo sin dato,1,55a3997f41b7c501ec456c7b5ff586899954dcef978f182659b4948eff5bdb27,26/06/2023 00:21:54,ESCANER
20678,"Petén",17,"San Francisco",6,3214,400,6,1,0,6,3,36,2,47,1,1,35,8,2,9,0,2,0,1,0,9,0,7,176,25,17,218,0,218,--,399,181,176,218,218,Algún campo sin dato,1,0ceb45fe905de2f6de6002fbb28ade07e421c3fee7634e5c922e1ace90a9bc73,25/06/2023 23:05:55,ESCANER
20679,"Petén",17,"San Francisco",6,3214,400,7,0,2,2,4,34,2,55,0,1,34,2,3,11,0,0,0,0,1,18,1,16,195,37,15,247,0,247,0,400,153,193,245,245,Sumas Asentadas sin cuadrar,1,a3f9360449afe47c63aa47be196991e59320bc4296cd4d98a29626594f93d55f,26/06/2023 00:13:56,ESCANER
20680,"Petén",17,"San Francisco",6,3214,251,7,1,1,3,1,16,2,33,0,1,19,5,0,3,0,0,0,0,0,5,1,5,103,20,12,135,0,135,--,253,118,103,135,135,Algún campo sin dato,1,2ce58afa8ddb6eef15700de6f399652d251ad0a4fc4e04ad8ef11df2c6d1f240,25/06/2023 21:24:17,ESCANER
20681,"Petén",17,"San Francisco",6,3214,251,3,0,1,1,1,15,1,24,0,0,12,4,1,1,1,1,1,0,0,2,1,3,73,18,18,109,0,109,--,251,142,73,109,109,Algún campo sin dato,1,5086ec2839a72aa9a07cf5746329b547eec51a8a2233f5665d0c7a130e6c4862,25/06/2023 21:40:12,ESCANER
20682,"Petén",17,"San Francisco",6,3215,380,9,1,2,2,2,49,2,53,0,0,11,2,4,4,0,0,0,0,0,2,4,1,148,43,41,232,0,232,--,380,148,148,232,232,Algún campo sin dato,1,eda9f33981cf67df579682c942f74a10cb86991329c624cd771561e91517e951,26/06/2023 00:33:18,ESCANER
20683,"Petén",17,"San Francisco",6,3215,380,4,0,2,11,1,55,4,49,0,0,18,2,1,1,0,0,0,1,0,2,0,0,151,28,30,209,0,209,--,380,171,151,209,209,Algún campo sin dato,1,59b7e443f5166144fbe864a1a60287a1eb70c9b2340a24395281090f6f1a0481,25/06/2023 22:43:57,ESCANER
20684,"Petén",17,"San Francisco",6,3215,380,5,0,1,9,3,37,2,76,0,0,8,0,1,6,1,0,0,0,0,0,1,1,151,37,41,229,0,229,--,380,151,151,229,229,Algún campo sin dato,1,3f960084da8bfda35886b8fd07a71bdadb9d7b51154214c9565486d671c27107,26/06/2023 00:05:24,ESCANER
20685,"Petén",17,"San Francisco",6,3215,380,14,0,1,5,1,30,1,42,0,0,17,1,0,4,0,0,0,0,0,3,1,3,123,52,32,207,0,207,0,380,173,123,207,207,,1,fdaed0ab8be46aa8ed9e40ec1daf317697c0ce8a61e7f58d58dd977c20b7bfc1,25/06/2023 23:42:06,ESCANER
20686,"Petén",17,"San Francisco",6,3215,275,7,0,1,5,0,40,2,49,0,0,9,0,2,3,0,1,0,1,1,1,2,4,128,27,16,171,0,171,--,275,104,128,171,171,Algún campo sin dato,1,afd507089246a896627b3bcbd6c4afc6def96cda6600181ea8034f4cf1989890,25/06/2023 23:39:07,ESCANER
20687,"Petén",17,"San Francisco",6,3215,274,3,0,0,9,0,29,4,52,0,0,15,1,2,3,1,0,0,0,0,0,2,1,122,21,20,163,0,163,--,274,111,122,163,163,Algún campo sin dato,1,d41258b914c60e0cc3c1045a8275647506770e48b8f9d9e4804da5a186a1d023,25/06/2023 21:50:58,ESCANER
20688,"Petén",17,"San Francisco",6,3216,380,4,0,3,14,3,76,1,49,0,0,17,4,3,6,1,1,1,1,0,13,2,3,202,41,32,275,0,275,0,380,105,202,275,275,,1,14a0748dd208378689ec97d98721973e1b521bcd4068d7a080f6ba49b2dc8f8c,26/06/2023 00:18:58,ESCANER
