TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
346,346,100.0000,346,100.0000,0,126904,83034,65.4305

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,AZUL,VALOR,TODOS,UNE,PODEMOS,PIN,VAMOS,MLP,P A N,PHG,BIEN,URNG-MAIZ WINAQ,CREO,MI FAMILIA,FCN-NACION,CAMBIO,UR,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
7042,"El Progreso",4,"Sanarate",7,780,400,70,6,21,2,38,2,1,102,2,2,1,5,4,2,4,0,2,0,264,27,12,303,0,303,--,400,97,264,303,303,Algún campo sin dato,1,6a433134eddeef8363e97f5d24e94d1d5bf5114118c23bee479b7741c8bd861b,26/06/2023 02:14:29,ESCANER
7043,"El Progreso",4,"Sanarate",7,780,400,61,14,12,0,34,2,1,106,1,0,0,3,4,5,6,2,0,0,251,51,2,304,0,304,--,400,96,251,304,304,Algún campo sin dato,1,73bf5d78d092aecb6af8920f8a416436b79e676e775ee201e532976de4ca238c,26/06/2023 05:44:57,ESCANER
7044,"El Progreso",4,"Sanarate",7,780,400,83,10,16,1,32,5,0,114,1,1,1,2,3,1,6,4,1,2,283,30,11,324,0,324,--,402,78,283,324,324,Algún campo sin dato,1,773d3b2bfea2ab2effea183b3b606bd9b8f3badbd0cbcf1f2b84245087e91303,26/06/2023 02:27:53,ESCANER
7045,"El Progreso",4,"Sanarate",7,780,400,72,7,12,2,35,3,0,97,3,0,0,4,8,3,7,1,1,2,257,35,11,303,0,303,--,400,97,257,303,303,Algún campo sin dato,1,4de61787ad6e7c30bad0c591568f3c303d5b04b0825bcbf120c910dd5bba02e0,26/06/2023 02:20:57,ESCANER
7046,"El Progreso",4,"Sanarate",7,780,400,78,8,13,1,34,3,0,106,4,1,0,7,6,0,2,1,1,0,265,30,5,300,0,300,--,400,100,265,300,300,Algún campo sin dato,1,e6fe7fa8cb64b689bc0ff3f10a672e5957f3dfcb0d3289559a1fc742664a7f20,26/06/2023 01:36:31,ESCANER
7047,"El Progreso",4,"Sanarate",7,780,400,83,13,23,0,29,6,1,84,4,0,0,1,6,6,8,0,0,1,265,39,11,315,0,315,--,397,82,265,315,315,Algún campo sin dato,1,2efce33088640540144960b5025880df0ca12ef5d9e20973996a7133573bc63d,26/06/2023 01:35:36,ESCANER
7048,"El Progreso",4,"Sanarate",7,780,400,68,13,16,0,35,2,0,90,3,0,0,0,6,5,0,1,1,1,241,23,2,266,0,266,--,400,134,241,266,266,Algún campo sin dato,1,f29684581bd1d39af7b477e5e897c3c7a09c5599b6a5f5d807fc0d3a17680317,26/06/2023 01:10:44,ESCANER
7049,"El Progreso",4,"Sanarate",7,780,400,61,7,18,0,34,1,0,103,2,2,0,4,5,3,5,0,0,0,245,24,9,278,0,278,--,400,122,245,278,278,Algún campo sin dato,1,03fadd245e7354dc054eba76f71068a715eb993dc4b8f2667a8425bc73ee09f2,26/06/2023 01:30:31,ESCANER
7050,"El Progreso",4,"Sanarate",7,780,400,62,12,21,0,32,3,0,92,3,0,0,4,3,0,2,1,0,0,235,36,4,275,0,275,--,398,123,235,275,275,Algún campo sin dato,1,3e8ce483a8539bdacfba9c6d579732053e84acaf16e1d93b5276f3220b1cdd79,26/06/2023 01:12:54,ESCANER
7051,"El Progreso",4,"Sanarate",7,780,400,67,12,12,1,40,4,0,93,3,0,0,6,7,2,2,1,0,1,251,24,6,281,0,281,--,400,119,251,281,281,Algún campo sin dato,1,03867dd71d642ea462cd8dc5d297b986b746bb3a57e3546ebc3476db7b56fa75,26/06/2023 00:48:56,ESCANER
7052,"El Progreso",4,"Sanarate",7,780,400,67,10,16,1,32,2,0,85,4,2,0,3,9,2,4,0,0,1,238,24,4,266,0,266,--,397,131,238,266,266,Algún campo sin dato,1,29f940ef54ebcac83113470867b886e88e15a11405bbd7db17617209423814f8,26/06/2023 00:55:31,ESCANER
7053,"El Progreso",4,"Sanarate",7,780,400,62,5,22,0,30,5,2,100,3,0,1,2,3,1,3,0,0,1,240,29,4,273,0,273,--,400,127,240,273,273,Algún campo sin dato,1,87cd3ea6d9c537dea337f868b61667bad66627d92ddf094951a5ba864f0d5e59,26/06/2023 01:28:28,ESCANER
7054,"El Progreso",4,"Sanarate",7,780,400,53,5,22,0,34,3,0,87,3,1,0,1,9,0,7,1,1,0,227,20,5,252,0,252,--,400,148,227,252,252,Algún campo sin dato,1,2808eda3d7eb032fd771f2f855ed4bee183cd131ae7b05d99bfa4944c03d223a,26/06/2023 01:24:43,ESCANER
7055,"El Progreso",4,"Sanarate",7,780,400,51,9,18,0,35,2,0,86,5,0,0,5,13,3,3,0,1,2,233,19,4,256,0,0,0,400,141,233,256,256,,1,8b3867d33420048ac977908547c640179fce0314f87732dd80332153238ed911,26/06/2023 01:20:45,ESCANER
7056,"El Progreso",4,"Sanarate",7,780,329,68,14,13,0,20,5,0,78,1,0,2,4,7,0,1,0,1,0,214,28,1,243,0,243,--,329,86,214,243,243,Algún campo sin dato,1,05c844828cb35354092c78f5ffd252d58be533e68bc30986d4fd9a6cd7f5d4b2,26/06/2023 01:08:58,ESCANER
7057,"El Progreso",4,"Sanarate",7,780,328,29,4,8,1,19,2,--,71,2,--,--,4,2,--,5,1,--,--,148,10,2,160,0,160,--,325,165,148,160,160,Algún campo sin dato,1,0cd83ad713b957165eaac9dc4197a7ee1607433d62f944b1c4b6ce156093fc69,26/06/2023 01:25:33,ESCANER
7058,"El Progreso",4,"Sanarate",7,781,400,65,5,12,1,30,7,0,141,1,2,1,3,4,0,4,2,1,1,280,30,6,316,0,316,--,400,84,280,316,316,Algún campo sin dato,1,4badf9bd2979c9b6bc9a117789e49db00cb6f069d04abcc3896ef6ecec34f462,26/06/2023 01:45:27,ESCANER
7059,"El Progreso",4,"Sanarate",7,781,400,62,9,19,1,36,3,0,131,1,2,0,7,4,1,2,0,0,2,280,6,25,311,0,311,--,400,89,280,311,311,Algún campo sin dato,1,cf75bb96ad2df78bcb0e6a4dc39769c7bc253c0a9c0611bf90e12dae616191ab,26/06/2023 01:51:19,ESCANER
7060,"El Progreso",4,"Sanarate",7,781,400,52,12,16,1,34,3,0,109,7,0,1,7,7,1,6,2,0,3,261,21,8,290,1,291,--,398,107,261,290,291,Algún campo sin dato,1,830e9022a485070210369fc20d0efe11a258e96ef5a39a06c4a1408ef514b6e3,26/06/2023 00:52:50,ESCANER
7061,"El Progreso",4,"Sanarate",7,781,304,61,6,17,1,30,5,2,85,1,0,0,1,3,0,1,3,0,0,216,10,1,227,0,227,--,300,73,216,227,227,Algún campo sin dato,1,f32690344146c6cb46c5107dad8271ec13cfdf21b1aff7280bca89228c5b0559,26/06/2023 01:00:48,ESCANER
7062,"El Progreso",4,"Sanarate",7,781,303,58,5,17,0,23,4,1,74,0,1,0,2,7,3,1,2,0,1,199,21,1,221,0,221,--,300,79,199,221,221,Algún campo sin dato,1,7ae9a786781c45b4d69497c20d4a1b0f2d665dc6967fe50ca0be9200307fd62d,26/06/2023 01:52:21,ESCANER
7063,"El Progreso",4,"Sanarate",7,782,400,60,7,7,1,26,3,0,121,0,0,1,0,2,1,2,2,0,1,234,33,15,282,0,282,--,400,118,234,282,282,Algún campo sin dato,1,6175af782bc1b82d4a60ade6e681afd081fbd37ea95d7ff5b23bcc4314e9ec77,26/06/2023 00:36:33,ESCANER
7064,"El Progreso",4,"Sanarate",7,782,400,64,4,13,1,18,1,0,121,2,1,1,2,3,0,2,2,2,0,235,25,5,265,0,265,--,402,137,237,267,267,Sumas Asentadas sin cuadrar,1,b1f2f173dc575c7b69ac44e8a98555bef41318ccf1a5da98a6e7706ca9649b36,26/06/2023 00:04:43,ESCANER
7065,"El Progreso",4,"Sanarate",7,782,236,28,4,8,0,18,3,0,80,0,0,0,2,2,0,2,0,0,0,147,14,5,166,0,166,--,236,70,147,166,166,Algún campo sin dato,1,ab7dba4ffb1248a9b532dcf150d2a2621ebe1430d0911e3464924266fba982b3,25/06/2023 23:27:16,ESCANER
7066,"El Progreso",4,"Sanarate",7,782,236,25,5,6,0,15,1,0,67,1,0,0,5,3,1,0,1,1,0,131,15,4,150,0,150,--,236,86,131,150,150,Algún campo sin dato,1,b828b7ece2da244b917c3330d1c82a22e9f6886726c99883d9c1162c510337fd,25/06/2023 23:12:47,ESCANER
7067,"El Progreso",4,"Sanarate",7,783,400,70,9,9,3,22,3,0,126,3,3,1,5,0,1,4,1,3,3,266,26,16,308,0,308,--,400,89,266,308,308,Algún campo sin dato,1,0e60c50968cea6b13b34909357d753458014e9c4f1902dd877d92af4b897b27c,26/06/2023 03:23:40,ESCANER
7068,"El Progreso",4,"Sanarate",7,783,400,63,10,12,0,18,4,0,129,4,2,2,3,6,2,2,6,0,1,264,31,4,299,101,400,--,400,101,264,299,400,Algún campo sin dato,1,bb51227e33ad6cf1cf98694c49c0c05cf87273b150711f33a4a856a84e864b42,26/06/2023 01:00:16,ESCANER
7069,"El Progreso",4,"Sanarate",7,783,388,66,6,12,0,23,3,0,112,3,2,0,3,6,3,2,2,0,0,243,26,4,273,0,273,--,388,115,243,273,273,Algún campo sin dato,1,d572ccc25b06409737d1116d1a76362dcdff319156b6812677268fde75e38d59,25/06/2023 23:24:57,ESCANER
7070,"El Progreso",4,"Sanarate",7,783,387,77,14,15,0,20,4,1,114,1,0,0,1,7,0,2,2,0,1,259,15,1,275,0,275,--,387,112,259,275,275,Algún campo sin dato,1,5562be4af37e8b1c8911723fba7c8625e68d2b366148503f060aa7d3b9088f26,25/06/2023 23:04:45,ESCANER
7071,"El Progreso",4,"Sanarate",7,784,400,49,5,16,1,26,4,0,137,0,1,0,2,1,3,3,1,1,0,250,30,15,295,0,295,--,401,106,250,295,295,Algún campo sin dato,1,2d766845b2b209417833b282b3199c274653ad4b1843c94f04257a7fda4a4458,26/06/2023 00:44:36,ESCANER
7072,"El Progreso",4,"Sanarate",7,784,218,23,6,12,8,0,2,0,50,0,4,0,1,1,2,0,1,0,2,113,14,5,132,0,132,--,--,--,112,131,131,Sumas Asentadas sin cuadrar,1,e4287ce49ca3d7234aa682e1078f081ef05ac028e53c6eab0a5c6e0f5dc67095,25/06/2023 21:50:47,ESCANER
7073,"El Progreso",4,"Sanarate",7,784,217,35,7,17,0,14,2,0,51,2,0,0,2,3,1,2,0,0,0,136,13,1,150,0,150,--,217,67,136,150,150,Algún campo sin dato,1,907de191497c181c1a638fde757daddd2b1ff483ce6a0b353f93d02ed4ee3447,25/06/2023 22:46:50,ESCANER
7074,"El Progreso",4,"Sanarate",7,785,295,48,5,4,5,15,6,1,66,2,2,0,6,1,0,1,3,1,1,167,12,10,189,0,189,--,--,--,167,189,189,Algún campo sin dato,1,d8cac4ebf7f43fe9ad97282fedd59a3960f1f1c2e5c9c4c097eb2bbdc1a17289,25/06/2023 21:53:11,ESCANER
7075,"El Progreso",4,"Sanarate",7,786,206,30,3,6,0,22,3,0,58,1,0,0,2,3,1,0,1,0,1,131,12,5,148,0,148,--,206,58,131,148,148,Algún campo sin dato,1,279528439f78345c632d2d2591d1edad9411ff454cd1e23b59c33e5cba808765,25/06/2023 23:12:28,ESCANER
7076,"El Progreso",4,"Sanarate",7,787,400,66,12,19,1,40,5,1,70,0,3,0,0,4,3,5,3,1,0,233,37,24,294,0,294,--,400,106,233,294,294,Algún campo sin dato,1,43ad17170115369927b554c99a3af89063c2aba5794b3329d2aa95ce0535030e,26/06/2023 00:53:14,ESCANER
7077,"El Progreso",4,"Sanarate",7,787,400,72,6,24,0,42,2,0,100,2,0,1,8,8,1,4,1,1,0,272,34,12,318,0,318,--,400,82,272,318,318,Algún campo sin dato,1,60ebba24fec770179e59fed3a603e2232bb092cbec2ca3f560f8b9d952f2bf84,26/06/2023 00:21:13,ESCANER
7078,"El Progreso",4,"Sanarate",7,787,400,61,7,17,2,41,3,1,70,2,2,2,5,8,2,2,4,1,2,232,27,5,264,0,264,--,402,138,232,264,264,Algún campo sin dato,1,be260d730e9136f6ea2cfb227283a8b89668a161a394804e81088984c2154502,26/06/2023 00:30:08,ESCANER
7079,"El Progreso",4,"Sanarate",7,787,400,56,7,17,0,48,4,0,70,4,2,0,0,6,1,0,1,1,0,217,35,10,262,0,262,--,393,131,217,262,262,Algún campo sin dato,1,a59ff91bf38c7658faf1ed075cbd67b74359eb3829b6067780f791ff63f44b18,26/06/2023 00:10:42,ESCANER
7080,"El Progreso",4,"Sanarate",7,787,212,43,3,16,0,32,2,1,34,5,0,0,1,2,0,2,0,0,0,141,13,2,0,0,156,0,212,53,141,156,156,,1,ac48750b184cf22667291136c43ba1b795165cafa4ae546d67ee94f63b5429a2,25/06/2023 23:15:17,ESCANER
7081,"El Progreso",4,"Sanarate",7,787,211,35,6,8,0,32,1,0,33,2,1,1,3,2,0,1,3,0,0,128,13,7,148,0,148,--,211,63,128,148,148,Algún campo sin dato,1,734afa6b90e7a9239c7b714eeb7826fc336e32b58f85a95eeda56e7677c6d665,25/06/2023 23:41:10,ESCANER
7082,"El Progreso",4,"Sanarate",7,788,380,20,4,74,2,34,3,0,97,0,2,0,1,3,1,3,3,6,0,253,23,8,284,0,284,--,380,96,253,284,284,Algún campo sin dato,1,fecd66fadcd44f958ea3884168c65491f33a07cebf06bea5cb993970ab91c351,26/06/2023 00:22:11,ESCANER
7083,"El Progreso",4,"Sanarate",7,788,380,35,5,76,1,21,5,0,116,1,2,0,1,1,0,1,0,2,0,267,20,6,293,0,293,--,380,87,267,293,293,Algún campo sin dato,1,5b65945893e3694b4f2782aa0348e700bab081d80c5af6c563307d62dbce4001,25/06/2023 23:54:54,ESCANER
7084,"El Progreso",4,"Sanarate",7,788,380,31,4,68,0,25,4,0,103,1,0,0,3,2,2,1,2,5,--,251,23,4,279,--,279,--,380,101,251,278,278,Sumas Asentadas sin cuadrar,1,ba80c869c8aad5a279a15e2f77ca525ec5a16b2c71105734849f66255eeb95b9,26/06/2023 00:39:11,ESCANER
7085,"El Progreso",4,"Sanarate",7,788,380,31,8,66,2,33,5,1,85,4,1,0,1,1,1,3,0,3,0,245,18,6,269,0,269,--,380,111,245,269,269,Algún campo sin dato,1,fe4d4fa1cc3f2f0976cac55b6ababa5216f6fbf19be04a78472abfa825d31c9e,25/06/2023 23:16:03,ESCANER
7086,"El Progreso",4,"Sanarate",7,788,278,16,7,50,0,18,2,0,72,1,0,0,2,3,2,0,1,1,0,175,18,2,195,0,195,--,278,83,175,195,195,Algún campo sin dato,1,2e3c778a41425022669a37e5e0989fea5a11130a545bd1c5c34e4d2698151f5b,26/06/2023 00:17:56,ESCANER
7087,"El Progreso",4,"Sanarate",7,788,278,22,6,48,2,16,5,0,71,1,0,0,0,4,0,1,1,2,0,179,11,2,192,0,192,--,278,86,179,192,192,Algún campo sin dato,1,4be7b10e51ca50858e9ecac7eec96aaa92005c86b58150c3ddd95cdb15686d85,25/06/2023 23:00:15,ESCANER
7088,"El Progreso",4,"Sanarate",7,789,380,49,1,11,1,24,4,0,103,0,3,2,1,1,0,3,1,0,0,204,29,17,250,0,250,--,380,130,204,250,250,Algún campo sin dato,1,d85979fbda748aaa6aec571cf2ee8f08d08d786b3b9e647ef52bdc6dd41d365a,25/06/2023 23:41:57,ESCANER
7089,"El Progreso",4,"Sanarate",7,789,380,41,4,6,0,17,2,0,144,1,0,0,2,1,1,3,1,0,2,225,44,0,269,0,269,--,380,111,225,269,269,Algún campo sin dato,1,05e37a281bf9d22bcf734b8074218e64fdeb7de3fcd6f3446e2f9dc57c897eca,25/06/2023 23:14:58,ESCANER
7090,"El Progreso",4,"Sanarate",7,789,380,37,5,7,1,20,0,1,161,0,0,0,3,0,0,8,3,1,1,248,22,15,285,0,285,--,380,95,248,285,285,Algún campo sin dato,1,38abeeaeefa4e7427cda7e2c3b79f22051e7b3670e663cd7fb861525b9613805,25/06/2023 23:05:29,ESCANER
7091,"El Progreso",4,"Sanarate",7,789,380,33,3,5,0,21,4,0,134,3,1,1,0,2,1,5,1,0,0,214,9,9,232,8,240,--,380,140,214,232,240,Algún campo sin dato,1,610757cd04bd711bcc86e4657f14e975deee5217c6dc0d97260a8f177fadfe30,26/06/2023 00:50:46,ESCANER
7092,"El Progreso",4,"Sanarate",7,789,380,30,2,14,2,11,6,1,126,1,1,0,3,3,2,4,3,0,3,212,21,14,247,0,247,--,381,134,212,247,247,Algún campo sin dato,1,78c68a18f58f186fbea1cea530cd95cfc47bdb30e7329f21312387428d036733,26/06/2023 01:54:48,ESCANER
7093,"El Progreso",4,"Sanarate",7,789,365,37,5,4,0,23,3,0,109,0,0,0,1,1,0,2,2,0,1,188,14,8,210,0,188,--,365,155,188,210,210,Sumas Asentadas sin cuadrar,1,ae58abfcf4e278ef9cd1b8cd7ae9818751d7748092edb4387320acedc951d47a,26/06/2023 01:29:32,ESCANER
7094,"El Progreso",4,"Sanarate",7,789,364,33,3,10,0,18,6,0,130,0,0,0,3,4,1,5,2,0,1,216,7,6,229,0,229,--,361,132,216,229,229,Algún campo sin dato,1,432135a3e022cb81bcc6b6daabbace6a777c2db21392bca5a267d165aed8e7e5,26/06/2023 01:05:04,ESCANER
7095,"El Progreso",4,"Sanarate",7,790,380,32,6,9,0,69,1,0,70,3,3,1,3,0,0,2,1,2,0,202,29,21,252,0,252,--,380,128,202,252,252,Algún campo sin dato,1,925abe16f661c664ee39ee6309114da7dd550c659db10ae67a15e353053fbdb0,26/06/2023 01:49:04,ESCANER
7096,"El Progreso",4,"Sanarate",7,790,380,26,4,10,0,89,1,0,69,6,0,0,2,1,0,2,1,3,0,214,31,25,270,0,270,--,380,110,214,270,270,Algún campo sin dato,1,7bc94a488f260fea81aa0f196fb7683a4239bcf9ca883ad08c1a3f5e52480821,26/06/2023 01:14:40,ESCANER
7097,"El Progreso",4,"Sanarate",7,790,238,21,4,2,1,42,0,1,42,4,0,0,0,3,1,1,0,1,0,123,11,9,143,1,144,--,235,92,123,143,144,Algún campo sin dato,1,31921740e46d9599952504ea4a15df9a830094b96fa029112c4bbc612aef3f36,25/06/2023 22:00:35,ESCANER
7098,"El Progreso",4,"Sanarate",7,790,238,13,3,1,0,38,1,0,56,8,0,0,1,5,0,0,0,2,1,129,7,8,144,0,144,--,238,92,129,144,144,Algún campo sin dato,1,d5d938b3a8bd909ecdef7c1162a5084507ffaa3eb18ed6d0f5c08ad0c4c649e1,25/06/2023 23:32:37,ESCANER
7099,"El Progreso",4,"Sanarate",7,791,380,86,8,18,2,62,4,1,68,0,1,0,4,0,4,1,0,0,0,259,34,4,297,0,297,--,380,83,259,297,297,Algún campo sin dato,1,a2f756fd0f7507d20c6f66c96cbbe6de7769f59984202c11362dc4d410aa736a,26/06/2023 02:10:48,ESCANER
7100,"El Progreso",4,"Sanarate",7,791,380,90,6,7,0,71,2,0,54,3,0,0,3,4,1,2,1,0,1,245,36,22,303,0,303,1,373,70,245,303,303,,1,5f9e9146ac6df33112d56bab0a612d0750a09be3a2f7e4928bfc893f6f232ab8,26/06/2023 02:21:28,ESCANER
7101,"El Progreso",4,"Sanarate",7,791,380,92,4,6,1,48,1,0,63,3,0,1,3,1,1,1,2,1,0,228,24,11,263,1,264,--,380,116,228,263,264,Algún campo sin dato,1,54e571f3451ab29cef521f8107c1bbdcfdeedb92cf2e0770707adf8967e430b7,26/06/2023 00:56:31,ESCANER
7102,"El Progreso",4,"Sanarate",7,791,194,44,2,3,1,30,2,0,32,1,0,0,1,2,2,0,1,1,0,122,15,3,140,0,140,--,194,54,122,140,140,Algún campo sin dato,1,566a6687ecda1d0a4349eaf5ddb137ce142e0b310649238b239131c9edc005ce,25/06/2023 23:56:27,ESCANER
7103,"El Progreso",4,"Sanarate",7,791,193,35,3,8,1,27,5,0,27,1,0,0,0,3,1,1,1,2,0,115,19,3,0,0,137,--,193,56,115,137,137,Algún campo sin dato,1,f83eab3f5c2fe8ce68f36d52df6dab986ca595a98bc165b0a4762ae0f5865d2f,26/06/2023 00:07:31,ESCANER
7104,"El Progreso",4,"Sanarate",7,792,380,33,6,10,0,43,5,0,141,1,0,0,7,1,1,7,3,0,1,259,23,12,294,0,294,--,380,86,259,294,294,Algún campo sin dato,1,87eaffab7b1446ee5ac2eba9417de1d1054301b29cf8e74912b916206c389959,25/06/2023 23:26:01,ESCANER
7105,"El Progreso",4,"Sanarate",7,792,359,39,3,5,1,39,0,2,132,1,0,0,8,0,1,2,3,0,3,239,13,12,264,0,264,--,359,95,239,264,264,Algún campo sin dato,1,b50fa340ae32fb2b75a84dd1537fd2d105f23052557f05bff2d7201a653fe572,26/06/2023 00:53:32,ESCANER
7106,"El Progreso",4,"Sanarate",7,792,358,36,1,6,1,45,5,1,135,1,2,1,3,4,0,3,1,0,0,245,9,12,266,0,266,--,358,92,245,266,266,Algún campo sin dato,1,08da3ae912cff23210a24e4879a53cdd767d0fe3c7f3cbe5d0365618f25f8792,25/06/2023 22:51:55,ESCANER
7107,"El Progreso",4,"Sanarate",7,793,380,35,2,3,1,40,1,0,123,0,1,1,1,1,0,3,1,0,0,213,19,11,243,0,243,--,380,137,213,243,243,Algún campo sin dato,1,57cd211b35d3acd63f6186035a303c81f90f9cc2f8b7fee3a2394d11301ce45e,26/06/2023 02:17:08,ESCANER
7108,"El Progreso",4,"Sanarate",7,793,380,32,2,4,0,40,1,0,99,1,0,0,3,1,1,4,0,0,0,188,46,0,234,--,--,--,380,146,188,234,234,Algún campo sin dato,1,b653276b89a1e0fb65023cd4689af1f7c44458162810815b568865526d42dc15,26/06/2023 01:23:05,ESCANER
7109,"El Progreso",4,"Sanarate",7,793,250,23,0,5,0,27,1,0,59,0,1,0,1,0,2,1,0,0,0,120,9,6,135,--,--,--,251,116,120,135,135,Algún campo sin dato,1,fa9fa8d1ec1d5e4952aa646b9c20c17ca2402c81e79e7ebfc3c518a2c6b72804,26/06/2023 00:33:49,ESCANER
7110,"El Progreso",4,"Sanarate",7,793,249,22,2,4,0,25,2,0,78,0,0,0,1,0,0,2,1,0,0,137,17,0,154,0,154,--,249,95,137,154,154,Algún campo sin dato,1,d9e8c4815ba3f47be92fb0564dccf9006fd5ada85c44edc4d1ecb4eb9d1b1dcb,25/06/2023 22:43:25,ESCANER
7111,"El Progreso",4,"Sanarate",7,794,380,33,6,3,2,12,10,3,161,1,0,1,6,3,2,3,3,0,1,250,22,7,279,--,279,--,390,111,250,279,279,Algún campo sin dato,1,7d07d616714c088da77f2bd50a52d69ad571c22a84f35fb90874b1b6db800dd4,26/06/2023 00:40:11,ESCANER
7112,"El Progreso",4,"Sanarate",7,794,380,32,4,6,1,15,8,0,159,2,5,0,8,2,2,1,1,0,0,246,26,8,280,0,280,--,380,100,246,280,280,Algún campo sin dato,1,43c1a6ea1a67b594a7706c504147b5f775a2d7ec89d4afcbdd5cb1cada9c7536,26/06/2023 00:22:13,ESCANER
7113,"El Progreso",4,"Sanarate",7,794,238,19,4,0,1,14,8,0,73,0,0,0,5,3,2,0,2,0,1,133,31,6,170,0,170,--,235,65,132,169,169,Sumas Asentadas sin cuadrar,1,69d5761c221a6fb099f60ca4edf303383c8b9cbc6c0e2cae3d34245c9ab3966d,25/06/2023 23:00:39,ESCANER
7114,"El Progreso",4,"Sanarate",7,794,238,18,4,1,0,10,4,0,101,2,0,2,2,3,2,0,0,0,0,149,12,2,163,0,163,--,235,72,149,163,163,Algún campo sin dato,1,d9b0cdfc170e9268a64977eda61bb0efd875044ab5b615f8fcb1ab23837623c0,26/06/2023 00:12:21,ESCANER
7115,"El Progreso",4,"Sanarate",7,795,600,50,7,14,4,23,3,0,72,3,5,1,4,4,3,3,2,1,0,199,24,10,233,0,233,--,600,367,199,233,233,Algún campo sin dato,1,295edda4f20eaeae7ed2b85093f4dc2938b35f07e48cfb39add31dd689ec94a3,26/06/2023 00:55:47,ESCANER
7116,"El Progreso",4,"Sanarate",7,795,493,40,2,22,2,18,1,1,35,0,0,0,1,2,3,2,1,0,1,131,19,7,157,0,157,--,493,336,131,157,157,Algún campo sin dato,1,ed4e46dcf7a69e0b5408fb3c8d0a01342486687cbcd6bfcb57ebd67280969e24,25/06/2023 23:38:07,ESCANER
7117,"El Progreso",4,"Sanarate",7,795,493,8,1,3,0,3,0,0,15,2,0,0,0,0,1,1,0,0,0,34,1,2,37,0,37,--,489,452,34,37,37,Algún campo sin dato,1,5c781df08d46bad294c7410f6667f4c47a866c7e0d2c79460fe17a58b1468e91,25/06/2023 23:13:23,ESCANER
7118,"El Progreso",4,"San Antonio La Paz",8,796,400,49,2,23,12,15,9,0,42,3,2,10,1,3,3,6,1,0,1,182,30,19,231,0,231,--,397,166,182,231,231,Algún campo sin dato,1,98159bb7a2fb21b9bfa95f539264acfef5dfbd86e7355c8264a8703919056384,25/06/2023 23:22:38,ESCANER
7119,"El Progreso",4,"San Antonio La Paz",8,796,400,77,2,26,10,19,7,1,42,6,1,17,1,2,1,2,0,0,0,214,30,15,259,0,259,--,404,145,214,259,259,Algún campo sin dato,1,d70e18ef8d972bbf28f71ab2486594b8a20b796ed1301716fc593ac0a70c7110,26/06/2023 01:24:37,ESCANER
7120,"El Progreso",4,"San Antonio La Paz",8,796,400,70,2,26,11,21,5,0,44,6,1,6,1,2,0,3,0,0,2,200,22,18,240,0,240,--,400,160,200,240,240,Algún campo sin dato,1,7ca7b365b6010879caf70cc13e54ea84e162a8c6a5f93879bf88b9f0a67cae5f,26/06/2023 01:06:51,ESCANER
7121,"El Progreso",4,"San Antonio La Paz",8,796,400,63,1,26,13,16,4,0,39,2,2,7,2,3,3,0,1,1,1,184,39,21,244,0,244,--,402,158,184,244,244,Algún campo sin dato,1,dc6c80a5a6a595953f42bb2b5624dc9d3fd04ab2c6b91fccf88445bb48766f91,25/06/2023 23:06:25,ESCANER
7122,"El Progreso",4,"San Antonio La Paz",8,796,400,74,0,14,4,17,7,1,54,3,0,5,2,3,1,6,2,0,1,194,40,22,256,0,256,--,400,144,194,256,256,Algún campo sin dato,1,ee31617cdea4dc46dedbf42b4f01792df8dac0e770ded2189c4008635398a4c3,25/06/2023 22:53:30,ESCANER
7123,"El Progreso",4,"San Antonio La Paz",8,796,400,45,1,18,3,20,7,1,71,2,3,5,4,8,2,3,0,1,0,194,39,28,261,0,261,--,401,140,194,261,261,Algún campo sin dato,1,731ccdebec35ad4e0b0febb2a7eac5ea551c51ea19c30d799d69fa234060d49b,25/06/2023 22:51:42,ESCANER
7124,"El Progreso",4,"San Antonio La Paz",8,796,400,69,3,23,16,4,9,1,73,6,0,12,1,11,4,3,0,4,1,240,35,21,296,1,297,--,400,103,240,296,297,Algún campo sin dato,1,ff34304566f6e83f80c9306bf61485ca42b2b7fca79c71e3b4aa88fb315efa9c,26/06/2023 01:25:59,ESCANER
